8.901184,9.107868,9.268167,9.37499,9.422345,9.405235,9.32283,9.172146,8.954984,8.67077,8.323552,7.915132,7.449689,6.931863,6.369845,5.77104,5.143558,4.502069,3.857104,3.224507,2.617624,2.050642,1.538243,1.089026,0.712931,0.4149509,0.1955277,0.05514366,-0.006944368,0.005153742,0.09138781,0.2501399,0.4835199,0.7938597,1.185208,1.658279,2.214087,2.849587,3.553998,4.312318,5.108378,5.917282,6.713906,7.475873,8.180083,8.809767,9.35425,9.807496,10.17114
9.575391,10.03577,10.45139,10.80737,11.09119,11.2919,11.40288,11.42283,11.34938,11.18268,10.92522,10.58127,10.15636,9.653738,9.084223,8.454922,7.776135,7.061103,6.323783,5.580265,4.849094,4.147899,3.495326,2.906762,2.397386,1.974196,1.639509,1.394151,1.232284,1.147387,1.133108,1.186243,1.306078,1.496643,1.763001,2.112871,2.551587,3.078817,3.688101,4.368347,5.099376,5.857345,6.616347,7.353395,8.046583,8.680626,9.247938,9.746653,10.17977
10.15934,10.87613,11.55908,12.18195,12.72496,13.17006,13.50733,13.72731,13.82499,13.79889,13.64896,13.37917,12.99878,12.51483,11.94128,11.28957,10.57382,9.805405,8.997667,8.166025,7.328164,6.502211,5.710701,4.9752,4.316348,3.750261,3.284053,2.92102,2.653716,2.471372,2.361886,2.313856,2.322768,2.386977,2.513836,2.708038,2.979401,3.332073,3.763966,4.266589,4.824145,5.419684,6.034796,6.652411,7.261082,7.857123,8.440624,9.015494,9.585238
10.43965,11.34406,12.2311,13.07257,13.84514,14.52713,15.10259,15.55194,15.85953,16.01392,16.00654,15.83937,15.52009,15.06632,14.50022,13.84337,13.1168,12.33366,11.50734,10.64551,9.759436,8.865131,7.982745,7.139329,6.360771,5.672577,5.090966,4.62092,4.26071,3.995136,3.808168,3.681049,3.600049,3.558118,3.556249,3.601627,3.701958,3.866267,4.098141,4.395679,4.754782,5.163725,5.61689,6.108702,6.640262,7.216749,7.844975,8.529663,9.268348
10.16185,11.12549,12.1033,13.07495,14.02228,14.92388,15.75377,16.4816,17.06937,17.48345,17.69555,17.69672,17.49463,17.11377,16.59099,15.96486,15.26461,14.512,13.71646,12.88016,12.00685,11.10731,10.20139,9.316016,8.483077,7.733209,7.086886,6.555013,6.138644,5.823774,5.58998,5.41705,5.281842,5.173411,5.085751,5.024717,5.00035,5.027572,5.120095,5.287168,5.533108,5.859153,6.263956,6.747285,7.309453,7.952873,8.676365,9.477954,10.34285
9.493979,10.4066,11.37511,12.39571,13.45972,14.54688,15.62568,16.64708,17.55066,18.27315,18.76237,18.99282,18.96787,18.71755,18.29362,17.74564,17.11496,16.42447,15.68441,14.8952,14.0596,13.19171,12.31343,11.45636,10.65014,9.923803,9.29432,8.771442,8.353868,8.032535,7.789116,7.602932,7.451616,7.316046,7.188644,7.070376,6.977641,6.933822,6.968789,7.105737,7.361603,7.742734,8.244503,8.856559,9.561726,10.34309,11.17994,12.05144,12.93368
9.148211,9.978777,10.89614,11.90269,12.99684,14.16583,15.3798,16.58463,17.70726,18.66553,19.38984,19.83646,20.00337,19.92024,19.64231,19.22228,18.69969,18.09892,17.42802,16.6922,15.90784,15.1009,14.30667,13.55726,12.8766,12.27588,11.75636,11.31703,10.95247,10.66153,10.43429,10.25812,10.11102,9.973884,9.832172,9.688092,9.563294,9.493287,9.52106,9.686302,10.01271,10.50592,11.14998,11.91465,12.75595,13.63191,14.50324,15.33654,16.10693
9.816648,10.60742,11.46465,12.38539,13.37592,14.43897,15.56514,16.72038,17.84296,18.8529,19.67517,20.25476,20.57709,20.66184,20.55153,20.29066,19.9105,19.4275,18.85228,18.20366,17.5164,16.83654,16.21119,15.66943,15.21523,14.83094,14.49323,14.18665,13.90904,13.66964,13.47513,13.32334,13.19831,13.0807,12.95621,12.82941,12.72685,12.68915,12.76375,12.99268,13.39764,13.97316,14.69057,15.50018,16.34229,17.15956,17.90861,18.55909,19.09716
11.5628,12.34648,13.12683,13.89303,14.65359,15.4376,16.26983,17.15706,18.07075,18.95231,19.72978,20.34181,20.75451,20.96819,21.00791,20.90431,20.67633,20.33751,19.90189,19.40158,18.88733,18.42015,18.04919,17.78899,17.61807,17.49136,17.36193,17.21032,17.04262,16.88384,16.75627,16.66616,16.60321,16.55301,16.50875,16.48348,16.50526,16.60625,16.81954,17.16257,17.63831,18.23117,18.90435,19.60473,20.2746,20.86131,21.3295,21.66601,21.8741
13.90502,14.64673,15.32155,15.90676,16.41212,16.87674,17.35679,17.89652,18.50694,19.15758,19.7884,20.33303,20.74392,21.00811,21.13708,21.15027,21.06344,20.88439,20.63044,20.33558,20.05473,19.84905,19.76076,19.79282,19.90519,20.03437,20.12894,20.17005,20.17462,20.17744,20.20224,20.25556,20.32524,20.40615,20.5096,20.66185,20.88967,21.20441,21.59651,22.04446,22.52498,23.017,23.49689,23.93298,24.2839,24.51149,24.59238,24.52871,24.33544
16.40274,17.0057,17.53849,17.96671,18.28191,18.51002,18.70594,18.93465,19.23686,19.60921,20.00676,20.37085,20.65951,20.86312,20.99597,21.0787,21.12303,21.12689,21.09241,21.04348,21.02311,21.08775,21.27479,21.58629,21.98092,22.39732,22.78063,23.11501,23.41224,23.70022,23.99081,24.27625,24.54106,24.78764,25.04631,25.35683,25.74199,26.18347,26.62801,27.0152,27.30635,27.49554,27.59342,27.60424,27.51182,27.28951,26.92116,26.40935,25.77936
