-2.291942,-2.831442,-3.39135,-3.967797,-4.554653,-5.142504,-5.724015,-6.288577,-6.827483,-7.327463,-7.776025,-8.163296,-8.473623,-8.693056,-8.810602,-8.812229,-8.68962,-8.434938,-8.043992,-7.519253,-6.863958,-6.089993,-5.21033,-4.243731,-3.209104,-2.12701,-1.016168,0.107666,1.22946,2.339498,3.430696,4.495769,5.526858,6.515282,7.448743,8.308067,9.072969,9.718981,10.22308,10.56316,10.72313,10.69371,10.47759,10.08473,9.537641,8.865232,8.099708,7.280225,6.44188
-0.6469463,-1.225443,-1.865636,-2.55814,-3.294705,-4.058904,-4.836356,-5.610199,-6.365344,-7.083038,-7.746554,-8.339038,-8.842052,-9.238937,-9.513475,-9.650404,-9.638755,-9.466218,-9.12885,-8.625504,-7.959737,-7.144122,-6.194715,-5.134677,-3.990496,-2.791561,-1.560973,-0.323745,0.9043198,2.113916,3.30218,4.468548,5.61269,6.730215,7.811393,8.834515,9.770887,10.58635,11.24241,11.70574,11.95022,11.96306,11.74552,11.31276,10.6952,9.932475,9.069533,8.151345,7.218186
1.401365,0.826898,0.1352984,-0.6627823,-1.550332,-2.506311,-3.505567,-4.524631,-5.537521,-6.518509,-7.441088,-8.282819,-9.018518,-9.625836,-10.08755,-10.38761,-10.51394,-10.45807,-10.214,-9.778991,-9.154282,-8.348555,-7.375896,-6.261195,-5.03337,-3.729131,-2.386828,-1.037541,0.2948343,1.597859,2.869724,4.11479,5.34201,6.554088,7.741971,8.883802,9.945277,10.87814,11.63605,12.17653,12.47057,12.50792,12.29964,11.87357,11.27198,10.54095,9.726868,8.87102,8.003787
3.619342,3.087981,2.381671,1.515765,0.5094947,-0.6093659,-1.812852,-3.07262,-4.356562,-5.630657,-6.857627,-7.996675,-9.011665,-9.869605,-10.54544,-11.02515,-11.30273,-11.37568,-11.24435,-10.90781,-10.36436,-9.61446,-8.663688,-7.532535,-6.251046,-4.861033,-3.411375,-1.948142,-0.5096474,0.8825153,2.224658,3.524668,4.798161,6.055566,7.29395,8.49187,9.607193,10.58748,11.37732,11.93235,12.23103,12.27635,12.09864,11.74528,11.26688,10.71326,10.11884,9.500852,8.86036
5.611022,5.149406,4.484958,3.629651,2.600753,1.41675,0.09742666,-1.33532,-2.854462,-4.416912,-5.970317,-7.450372,-8.79143,-9.939881,-10.85741,-11.52981,-11.95676,-12.15317,-12.13027,-11.89485,-11.44372,-10.7689,-9.867406,-8.745811,-7.432627,-5.973814,-4.430819,-2.865153,-1.331763,0.134354,1.522778,2.842694,4.118447,5.369773,6.6022,7.798822,8.915886,9.897003,10.68357,11.23434,11.53715,11.61337,11.51367,11.30183,11.03685,10.75708,10.47338,10.16669,9.801377
7.036936,6.686303,6.144875,5.41268,4.491157,3.379249,2.071944,0.5709499,-1.105558,-2.913345,-4.779843,-6.60834,-8.298635,-9.762911,-10.94434,-11.8214,-12.40492,-12.72195,-12.80082,-12.65631,-12.28616,-11.67893,-10.82089,-9.71443,-8.383471,-6.877924,-5.267092,-3.625352,-2.022117,-0.504352,0.907505,2.221201,3.464438,4.670568,5.857957,7.020928,8.122799,9.109283,9.919574,10.51346,10.88197,11.0564,11.09848,11.07626,11.04559,11.02698,11.00256,10.91958,10.71223
7.90053,7.705547,7.349766,6.818347,6.0899,5.138143,3.93367,2.453998,0.7023404,-1.276518,-3.391107,-5.520067,-7.526578,-9.292053,-10.73979,-11.83929,-12.60195,-13.06124,-13.24932,-13.18502,-12.86773,-12.289,-11.44133,-10.33318,-8.994705,-7.475814,-5.844072,-4.174469,-2.539691,-0.9948764,0.4273302,1.726988,2.929289,4.074878,5.201708,6.321412,7.417562,8.441548,9.334604,10.04874,10.56849,10.91628,11.14492,11.31472,11.46508,11.59922,11.67464,11.6245,11.37582
8.504099,8.4561,8.264417,7.900873,7.333982,6.526104,5.431861,4.014137,2.263132,0.2179953,-2.029161,-4.342777,-6.568871,-8.573573,-10.26316,-11.59549,-12.56942,-13.20097,-13.50989,-13.50512,-13.19079,-12.57503,-11.67857,-10.53827,-9.199338,-7.71422,-6.133863,-4.508974,-2.899307,-1.361969,0.05894195,1.344302,2.510228,3.600843,4.669653,5.755153,6.860298,7.950301,8.963926,9.845307,10.55862,11.10342,11.50928,11.81682,12.04793,12.19222,12.20332,12.01615,11.57372
9.111835,9.114779,8.95892,8.623603,8.09179,7.332676,6.306018,4.96465,3.286202,1.292091,-0.9418824,-3.288446,-5.602081,-7.745208,-9.618146,-11.16198,-12.34603,-13.15546,-13.57425,-13.59352,-13.22188,-12.49993,-11.4968,-10.29478,-8.967916,-7.562975,-6.099628,-4.595771,-3.077262,-1.595298,-0.2043319,1.055917,2.190363,3.244131,4.283771,5.363051,6.497265,7.656691,8.779391,9.796142,10.65431,11.33099,11.83221,12.17526,12.3726,12.41173,12.2564,11.8594,11.18546
9.707464,9.633016,9.36305,8.907556,8.280164,7.47951,6.474045,5.217382,3.665724,1.812951,-0.2906258,-2.543047,-4.813776,-6.975614,-8.927422,-10.59719,-11.92632,-12.86142,-13.34925,-13.35842,-12.90107,-12.05062,-10.92707,-9.661375,-8.354823,-7.047659,-5.730246,-4.377674,-2.9894,-1.604553,-0.2855517,0.9232101,2.02312,3.065854,4.122336,5.241317,6.424466,7.62916,8.784364,9.822899,10.6924,11.36283,11.8257,12.08574,12.15004,12.01398,11.65965,11.05989,10.1991
