3673700.91038263,6210088.75070387,8759211.73582044,11289173.2126777,13667299.9654221,15806995.4840476,17694573.8249709,19257739.2358808,20433242.6574049,21124377.1603819,21248867.1954498,20718516.4800593,19567662.0908631,17860882.4735696,15723181.0386139,13289002.2824032,10711301.8824039,8085343.68318189,5486291.93014345,2928034.54093531,339183.585994181,-2406934.50106306,-5393122.38380636,-8559215.78852054,-11813526.4805116,-15134998.3736196,-18411875.1314106,-21432477.9357617,-23916381.2438163,-25676541.9283738,-26717852.7158891,-27240673.515802,-27416965.2334568,-27296909.6958393,-26813541.8654022,-25804542.3068831,-24247923.4630786,-22210341.0758327,-19658631.9588846,-16616346.3169995,-13094049.3557324,-9184342.44310118,-5092791.54404234,-930148.350624477,3236676.56208254,7408243.25713066,11553737.1267636,15635398.9990981,19539043.8113767
1550104.24749411,3947132.49836127,6346437.1060991,8716666.83607419,10961824.8917941,12981945.78747,14749266.6293229,16230134.3757046,17370464.9999601,18121094.5727551,18406784.7990759,18128626.0969824,17285424.6558015,15901446.2169032,14089494.1120127,11974316.5376286,9703461.02785239,7392244.62194455,5144020.49015957,2998326.86621781,903747.059254294,-1253246.8549213,-3568945.0025006,-6026684.21783528,-8533524.98240941,-11064612.8550849,-13580460.0079654,-15981629.8421213,-18036898.558828,-19610434.96911,-20723560.5173,-21424931.6334839,-21765221.1007399,-21697901.2884208,-21151948.1200995,-20073201.5222089,-18478426.2597956,-16545257.8663597,-14250333.6923632,-11596369.2131086,-8555904.34760456,-5208808.35613832,-1710013.17993176,1881158.36813174,5495175.79890923,9109176.78924247,12669092.4663378,16188497.5665804,19592238.8894725
194830.53067571,2498330.29309946,4743085.8481933,6923225.77974188,8977121.69742619,10831139.3770595,12448246.6452448,13760731.8529308,14772538.3216601,15446886.5499852,15729296.7038096,15551822.9283928,14909942.5860257,13798236.1790239,12281528.3240161,10478750.1139378,8517674.17827525,6517757.85767046,4589589.97093625,2797395.6444623,1111441.33221869,-565046.334869581,-2324570.98690327,-4192767.65019218,-6107971.41669165,-8005852.97889243,-9850289.14733559,-11616517.5550595,-13184751.8813809,-14435584.935543,-15311460.922114,-15767472.6953384,-15812202.3682381,-15417727.5633202,-14562238.3525957,-13332064.8892745,-11805777.2868245,-10091589.355253,-8169462.77548418,-6021955.4183251,-3612365.21046202,-962724.943777091,1833501.7307126,4747445.21872527,7714513.93217279,10708485.8993835,13686437.8627239,16604870.7872234,19376899.9466249
-354347.555967595,1746046.02406713,3747869.7927095,5662345.26878879,7462323.64286826,9085807.01639056,10493413.9024628,11614495.8347293,12438736.3077602,12941447.3453605,13087545.2406362,12887775.880121,12335476.5431574,11425961.1903736,10202898.7909884,8745969.80913772,7137913.62404164,5475120.99816614,3867529.0437849,2394541.95963042,1064129.46006409,-217637.342210555,-1514828.16024395,-2865521.49594813,-4253896.17007016,-5596273.08860913,-6838705.13161096,-7996834.92622003,-9019752.40988113,-9820357.07273542,-10280344.1695333,-10329643.3479699,-9965832.3071999,-9262260.62632332,-8298536.81770742,-7135193.1852366,-5826820.13076602,-4383468.98340538,-2851410.80276202,-1184140.10942847,650319.060139868,2654335.0113217,4808942.0547663,7075161.6121231,9424779.00856525,11810644.0856181,14164234.0706528,16463669.5372884,18552057.5054704
-137033.545615193,1626287.76333498,3279902.25878173,4810887.30285078,6258046.81144648,7599275.19245702,8755156.6456851,9670875.41810306,10285566.3485722,10571331.8074135,10546481.3183856,10261890.7506651,9698185.23603065,8891720.1830564,7886121.60470857,6764312.51235309,5562155.34595404,4303544.05272142,3067897.81365947,1935596.55414065,940386.801615283,20800.9222334344,-876830.016301354,-1775792.49705628,-2663469.12098753,-3501791.31845161,-4270103.74158959,-4945812.494114,-5499268.10991447,-5832421.19693706,-5863997.81897829,-5547962.82388867,-4952339.58895648,-4173051.46029766,-3304700.91275304,-2367158.32959107,-1354280.77360657,-261384.254340242,923649.957008215,2222150.95642993,3645508.64970496,5203741.85241523,6889659.32970899,8646093.11963695,10424711.57509,12209958.2064196,13932639.7083141,15542210.1461954,16879186.678808
429713.170535661,1795000.82059327,3028007.09499877,4150657.7513703,5226304.05864335,6236047.45532249,7106259.90460342,7763944.74369182,8150453.78942584,8255240.81036313,8099963.96296808,7730048.1788675,7135206.97724198,6354976.87457884,5495323.72457542,4682532.60389435,3889166.35762654,3067147.7061798,2227210.19512012,1467905.59351077,801063.719913397,212058.591402796,-325705.351353563,-830456.393010609,-1298749.30969854,-1736968.12850347,-2127112.37765792,-2422413.52480797,-2593683.67780125,-2592893.24304317,-2343695.17192419,-1852340.14431066,-1217205.50318002,-531820.771642507,152674.304830741,848533.173317152,1603908.42642948,2436054.59460329,3351152.53441433,4369078.68853657,5522126.15793575,6787799.04038999,8105457.76234554,9405427.42183808,10642903.974548,11792803.9479848,12842712.3808502,13748755.793983,14362267.9177398
875194.42755284,1820012.69446971,2663491.02826391,3440234.78043437,4177588.95782147,4879019.05581525,5483686.33400937,5911116.04273913,6118149.23677711,6072691.46204072,5799561.83750538,5370185.56385465,4768669.58117901,4045829.72067847,3322281.78899536,2740220.15420974,2291397.0846356,1880716.23077091,1456482.94745118,1041641.09390725,681341.184700503,373810.562293589,127174.547428376,-54556.3208743522,-191695.597097428,-295507.50755066,-352271.202085759,-320290.736940562,-172008.022950458,97868.9882535291,481220.589300738,966463.333137659,1495523.68120786,2010150.64734191,2525159.93826085,3045579.46159823,3608561.20968694,4228603.06032928,4945395.74059395,5774168.52017889,6697827.53907854,7657912.39736563,8589149.02615729,9392895.4395997,10042756.8032161,10571465.4454387,10987438.737414,11231624.5422447,11235985.9763083
1060970.06241767,1655119.80012485,2196469.93009304,2690639.64459339,3152253.22062713,3586219.35255545,3948719.51890297,4204346.59860872,4299560.42962973,4176474.23953357,3863025.14518857,3435037.31281712,2919790.00291938,2327674.17580492,1742011.95117466,1335721.95310331,1136282.32036007,1041945.77084558,936554.293988292,796602.096764519,662914.25674095,581277.988846328,572311.167839099,644534.686194478,797950.151883975,993076.020315655,1245543.38772723,1572123.84839311,1975197.29882438,2427337.37692096,2887705.14671596,3318306.79540439,3715646.80241009,4058196.68902671,4384642.53151627,4727389.29971441,5106940.57831938,5564488.1926704,6115579.6350418,6712295.52679559,7348547.78598027,7931677.12011204,8399394.53308953,8678634.26517587,8795655.80384944,8772384.59013445,8645318.75581463,8383825.77570566,7961251.28559748
1035059.09869399,1384231.60003996,1699966.33870999,1981501.52899013,2254992.48624795,2485635.54281194,2662709.91006426,2774776.71864032,2809977.25960372,2703681.95527612,2440276.96802447,2084607.1572449,1687447.32105758,1268241.02411845,886751.034192174,642408.623917754,576476.169702855,651663.570369561,739556.015423888,776225.16669507,808317.088059895,895805.825271557,1082697.50878413,1379813.71231501,1772808.44938456,2225063.33457694,2752119.59745035,3319171.6585162,3891051.87040352,4433581.4727362,4900364.89090842,5259345.12369096,5524542.1126042,5731633.12644706,5934248.96637714,6160100.32494492,6403929.91853372,6695360.18296073,7025580.99597066,7339149.43022291,7573445.76893568,7671308.46328527,7619683.01759046,7407597.32180887,7091381.72357217,6708363.52164219,6253850.97883724,5704648.51108747,5122846.21465466
938406.504657463,1132232.93401813,1293754.86761497,1420783.09871831,1541445.86336377,1656184.20072054,1732406.51448871,1767461.05878337,1763282.11169874,1675183.53251861,1496156.81755068,1246400.28572848,994594.028052548,763874.509790868,575615.46555873,478784.038771602,500513.679097314,632692.95619209,816278.575901019,981565.1044195,1141076.20702363,1355219.53355471,1700126.34220987,2186595.06121258,2794062.29955692,3467638.76661444,4154172.17722691,4837318.06298526,5470000.80166329,6015425.06504407,6401889.03089762,6666764.10098468,6875147.45126485,7048244.2936929,7180664.21704504,7267072.62257682,7327940.83866031,7391107.84703503,7432526.31737459,7388376.24657286,7197028.26037338,6860822.99178636,6415232.72234948,5883396.65511636,5327735.34031623,4779095.28384733,4227781.01917417,3627208.45051003,3055636.97158222
842293.197800713,925973.786388655,983415.241506301,1002834.94382572,1012842.8855058,1053046.32308621,1080457.29653074,1085323.05428937,1047489.22844193,967998.823560169,860573.1528284,736813.511432832,638479.945425518,556811.565832255,508564.10759691,508502.540429535,608963.93358038,818871.411683331,1102799.35717237,1380908.45020755,1646123.03656965,1962844.48830004,2402482.19929556,2998663.71573904,3712429.20615556,4461527.35854676,5195717.48916876,5912377.64582837,6533239.90729822,7021603.78080534,7322452.13449563,7484657.99680078,7589754.15051628,7663735.21987481,7697619.44735632,7639424.86329624,7510420.32846219,7319053.88232027,7088084.08201246,6755143.10006182,6295026.14889916,5714174.7858228,5085867.42672761,4432451.75553806,3804601.66791576,3237349.44696288,2713692.0197002,2191240.34100693,1716542.16440744
604466.500963659,597855.729403505,585307.5632624,545126.451621102,501757.814442895,488799.62212833,493255.766672214,474714.976092765,429540.939646558,378142.365681933,357117.81833185,358219.121104642,388834.404173431,430246.145457719,485642.342469709,575745.580977044,755118.085480669,1048334.12431188,1420525.73288818,1791365.64877393,2155350.51208059,2540587.12597465,3023492.87902641,3626945.79000958,4324905.72366593,5040834.31545368,5731229.39898893,6402783.43418656,6957195.87578732,7350437.50386406,7515384.54946558,7530531.11817962,7507120.72512508,7491903.1724645,7435291.43355727,7244066.05983459,6949345.85107292,6585747.21496508,6177575.14908406,5682291.29367831,5104443.53580431,4451316.20173616,3793608.47954493,3154729.81772098,2564376.23308181,2044579.5703491,1596109.9282084,1184695.02863062,822155.397261739
180725.812864494,102214.366861644,24676.4736132361,-55543.918493829,-113549.647739496,-144680.974915974,-147732.441921958,-142131.375884568,-132192.554267123,-103729.233292705,-34529.377939304,64703.6575247222,194499.700754245,333225.392949169,474223.217131342,625281.514739745,839392.417801149,1152915.95208102,1562134.84461754,1997125.5892151,2430350.30828136,2849046.2748184,3312541.97974776,3861555.37687256,4484716.67346137,5124160.63814344,5707067.51192783,6226761.68344793,6603681.67110176,6851023.52142727,6904348.91602063,6848433.5565186,6776532.45267087,6710835.69869985,6606351.05876734,6359425.3832318,5983790.80520497,5516574.52483964,4995330.94595067,4421536.66355847,3820210.45911989,3211425.63525641,2638244.53382672,2090147.99050903,1576959.33998473,1126712.35397309,763728.777406257,474732.976815472,238064.45691546
-405394.928832223,-530970.032255706,-648559.592420964,-742812.529689629,-803432.697685659,-819665.720542981,-785760.699850101,-728580.051455041,-646115.573987709,-542650.740921364,-409732.45057585,-262073.101851632,-84903.3192855001,96030.9808669504,288063.650694329,474688.693603123,691599.203750708,974166.054199219,1326986.31629478,1729669.8298147,2145139.74553168,2546993.72124037,2952532.21630575,3415006.9266589,3950884.40175479,4491728.36185163,4929290.28410501,5235603.64009595,5388116.31104178,5477475.3721758,5485495.12090633,5442347.33608361,5375753.71130508,5296226.87907204,5185808.18676375,4958199.03022683,4598468.69437853,4150735.72793609,3642048.26475805,3106275.90035427,2581522.87283296,2088024.04669082,1643716.63703143,1220314.18502827,831435.674910199,497840.955347092,237167.287374073,60948.9731093036,-49401.4337041432
-1006578.10735289,-1123183.51286488,-1215364.61805318,-1269831.0517246,-1287426.35847939,-1269220.76234264,-1209922.95085335,-1125437.82392486,-1019079.68961543,-891065.963325427,-745084.280274124,-593879.479866052,-428726.033932309,-247096.980947219,-53402.7587843524,133437.683354418,320392.16618568,533977.246700177,777573.890787008,1058459.51267745,1365455.54033757,1669431.50417257,1973284.45610562,2323067.67221118,2738457.97855262,3154346.88722185,3444419.56683879,3556991.76865291,3533697.70019404,3523978.67047433,3544146.90632811,3551705.96547638,3521582.31783538,3454466.07827631,3362050.60484358,3196452.93366823,2940019.97592693,2624739.59390455,2251929.45647889,1850995.30415442,1452112.30974076,1101701.72581811,792920.958264317,524004.317437568,286382.938934522,87008.6221124091,-69677.0639282423,-156468.012287986,-188360.039219013
