Year,Month,Day,UWnd
1948,8,19,17.936861
1948,8,20,17.439938
1948,8,21,16.104816
1948,8,22,16.879225
1948,8,23,18.768206
1948,8,24,19.574213
1948,8,25,18.947374
1948,8,26,18.494196
1948,8,27,18.729914
1948,8,28,19.065628
1948,8,29,19.324808
1948,8,30,18.757099
1948,8,31,19.385273
1948,9,1,20.097672
1948,9,2,18.988102
1948,9,3,17.053377
1948,9,4,17.3319
1948,9,5,17.260172
1948,9,6,17.872229
1948,9,7,17.190382
1948,9,8,16.898172
1948,9,9,17.33289
1948,9,10,18.065233
1948,9,11,20.262951
1948,9,12,21.17758
1948,9,13,21.504171
1948,9,14,21.151592
1948,9,15,19.934921
1948,9,16,17.866575
1948,9,17,17.75189
1948,9,18,19.746084
1948,9,19,19.484076
1948,9,20,17.86935
1948,9,21,15.957844
1948,9,22,14.683688
1948,9,23,12.561268
1948,9,24,13.257745
1948,9,25,13.7571
1948,9,26,14.543856
1948,9,27,15.460721
1948,9,28,17.031801
1948,9,29,17.490629
1948,9,30,17.091473
1948,10,1,16.937456
1948,10,2,16.452137
1948,10,3,14.137308
1948,10,4,13.666427
1948,10,5,14.656951
1948,10,6,14.616177
1948,10,7,14.87694
1948,10,8,16.393011
1948,10,9,15.788398
1948,10,10,15.682446
1948,10,11,17.092564
1948,10,12,18.242912
1948,10,13,19.984728
1948,10,14,22.686361
1948,10,15,24.861414
1948,10,16,23.156801
1948,10,17,24.524908
1948,10,18,23.405111
1948,10,19,19.677685
1948,10,20,20.030806
1948,10,21,20.16855
1948,10,22,20.652979
1948,10,23,18.856058
1948,10,24,19.590231
1948,10,25,20.441422
1948,10,26,21.143108
1948,10,27,20.30015
1948,10,28,18.985764
1948,10,29,18.232346
1948,10,30,19.445889
1948,10,31,19.197029
1948,11,1,17.987507
1948,11,2,19.679569
1948,11,3,21.695339
1948,11,4,21.613001
1948,11,5,22.107344
1948,11,6,21.307545
1948,11,7,19.295937
1948,11,8,19.817217
1948,11,9,18.788595
1948,11,10,16.110025
1948,11,11,15.685023
1948,11,12,20.391127
1948,11,13,23.544941
1948,11,14,24.190727
1948,11,15,24.638451
1948,11,16,24.83646
1948,11,17,24.635077
1948,11,18,23.268904
1948,11,19,21.240131
1948,11,20,20.583981
1948,11,21,19.241077
1948,11,22,17.279816
1948,11,23,17.941671
1948,11,24,19.490185
1948,11,25,20.684084
1948,11,26,20.454323
1948,11,27,23.997622
1948,11,28,27.01037
1948,11,29,23.241924
1948,11,30,21.332348
1948,12,1,21.546087
1948,12,2,24.708784
1948,12,3,25.660568
1948,12,4,25.789585
1948,12,5,23.64658
1948,12,6,23.015284
1948,12,7,22.915579
1948,12,8,23.408443
1948,12,9,23.989786
1948,12,10,24.77659
1948,12,11,25.359085
1948,12,12,24.803474
1948,12,13,24.181751
1948,12,14,23.416023
1948,12,15,22.607792
1948,12,16,20.77297
1948,12,17,20.024117
1948,12,18,19.479868
1948,12,19,17.748024
1948,12,20,17.629866
1948,12,21,16.399612
1948,12,22,15.532001
1948,12,23,16.304026
1948,12,24,15.227837
1948,12,25,16.60442
1948,12,26,19.786961
1948,12,27,24.296928
1948,12,28,27.291174
1948,12,29,30.677483
1948,12,30,31.520344
1948,12,31,28.481552
1949,1,1,22.30035
1949,1,2,19.162155
1949,1,3,19.89395
1949,1,4,20.48259
1949,1,5,21.734724
1949,1,6,24.665577
1949,1,7,23.791224
1949,1,8,18.992168
1949,1,9,16.630213
1949,1,10,18.399952
1949,1,11,19.637306
1949,1,12,20.182392
1949,1,13,23.225101
1949,1,14,24.496138
1949,1,15,24.164783
1949,1,16,24.826292
1949,1,17,27.445932
1949,1,18,29.066767
1949,1,19,27.539042
1949,1,20,27.079069
1949,1,21,26.134426
1949,1,22,25.754761
1949,1,23,26.623709
1949,1,24,26.590528
1949,1,25,25.643011
1949,1,26,25.752783
1949,1,27,22.4443
1949,1,28,20.404171
1949,1,29,20.557043
1949,1,30,18.315136
1949,1,31,16.728775
1949,2,1,17.018806
1949,2,2,18.729818
1949,2,3,17.171335
1949,2,4,15.343311
1949,2,5,18.058342
1949,2,6,22.86315
1949,2,7,26.465626
1949,2,8,29.630754
1949,2,9,30.582689
1949,2,10,29.588097
1949,2,11,27.421034
1949,2,12,26.167515
1949,2,13,26.733335
1949,2,14,30.098862
1949,2,15,29.795885
1949,2,16,29.257843
1949,2,17,28.909029
1949,2,18,27.658934
1949,2,19,27.755213
1949,2,20,28.062801
1949,2,21,29.343807
1949,2,22,28.987902
1949,2,23,26.215326
1949,2,24,23.974457
1949,2,25,21.627932
1949,2,26,19.601341
1949,2,27,16.386463
1949,2,28,12.586563
1949,3,1,10.15482
1949,3,2,11.883736
1949,3,3,13.096437
1949,3,4,14.813399
1949,3,5,16.259283
1949,3,6,17.814194
1949,3,7,19.79668
1949,3,8,15.600056
1949,3,9,12.633537
1949,3,10,11.835274
1949,3,11,12.492467
1949,3,12,13.431701
1949,3,13,14.88835
1949,3,14,16.610373
1949,3,15,16.418659
1949,3,16,15.32059
1949,3,17,14.215929
1949,3,18,16.549759
1949,3,19,19.835321
1949,3,20,22.557095
1949,3,21,20.493008
1949,3,22,18.206947
1949,3,23,16.210373
1949,3,24,14.059482
1949,3,25,15.005314
1949,3,26,15.668212
1949,3,27,15.255712
1949,3,28,14.945493
1949,3,29,15.411614
1949,3,30,14.35363
1949,3,31,11.927637
1949,4,1,10.982945
1949,4,2,12.875306
1949,4,3,15.33825
1949,4,4,17.788399
1949,4,5,21.058586
1949,4,6,21.457342
1949,4,7,20.283089
1949,4,8,17.390182
1949,4,9,15.997574
1949,4,10,16.514341
1949,4,11,18.992962
1949,4,12,20.293455
1949,4,13,20.984625
1949,4,14,20.365332
1949,4,15,19.788595
1949,4,16,20.436064
1949,4,17,18.573416
1949,4,18,18.841969
1949,4,19,19.489386
1949,4,20,21.115429
1949,4,21,22.098171
1949,4,22,22.094601
1949,4,23,22.827833
1949,4,24,21.790825
1949,4,25,21.730358
1949,4,26,22.292763
1949,4,27,21.157146
1949,4,28,20.245245
1949,4,29,18.627237
1949,4,30,16.854618
1949,5,1,15.155265
1949,5,2,15.132099
1949,5,3,15.863894
1949,5,4,18.336561
1949,5,5,19.819248
1949,5,6,18.62431
1949,5,7,17.323812
1949,5,8,15.46945
1949,5,9,15.150057
1949,5,10,16.059332
1949,5,11,16.496231
1949,5,12,16.966026
1949,5,13,16.172028
1949,5,14,17.03587
1949,5,15,17.268606
1949,5,16,18.292068
1949,5,17,18.622671
1949,5,18,18.298817
1949,5,19,17.625053
1949,5,20,15.194947
1949,5,21,13.337806
1949,5,22,14.013399
1949,5,23,15.066823
1949,5,24,16.747921
1949,5,25,16.257345
1949,5,26,16.120193
1949,5,27,15.293211
1949,5,28,13.302635
1949,5,29,12.490189
1949,5,30,12.351993
1949,5,31,12.530216
1949,6,1,13.02952
1949,6,2,15.293558
1949,6,3,17.027735
1949,6,4,19.009331
1949,6,5,19.22049
1949,6,6,18.3263
1949,6,7,18.156897
1949,6,8,18.025602
1949,6,9,17.698618
1949,6,10,17.561512
1949,6,11,17.392513
1949,6,12,18.115875
1949,6,13,18.826691
1949,6,14,17.901394
1949,6,15,16.169996
1949,6,16,14.396087
1949,6,17,14.221037
1949,6,18,13.832199
