Year,Month,Day,UWnd
1900,9,22,23.092617
1900,9,23,23.316317
1900,9,24,21.121878
1900,9,25,19.395769
1900,9,26,20.38862
1900,9,27,21.973875
1900,9,28,22.749939
1900,9,29,24.30546
1900,9,30,24.948
1900,10,1,25.198906
1900,10,2,24.65119
1900,10,3,23.605129
1900,10,4,22.814569
1900,10,5,22.837433
1900,10,6,22.751413
1900,10,7,21.45364
1900,10,8,21.858585
1900,10,9,22.359762
1900,10,10,22.506811
1900,10,11,23.36799
1900,10,12,22.959991
1900,10,13,22.669584
1900,10,14,21.781412
1900,10,15,21.087248
1900,10,16,21.045738
1900,10,17,22.163155
1900,10,18,21.173616
1900,10,19,18.850016
1900,10,20,19.889116
1900,10,21,17.539814
1900,10,22,16.314671
1900,10,23,17.948996
1900,10,24,19.553558
1900,10,25,22.383993
1900,10,26,22.765732
1900,10,27,22.678537
1900,10,28,21.965775
1900,10,29,21.142357
1900,10,30,20.015293
1900,10,31,19.566767
1900,11,1,20.410257
1900,11,2,22.21796
1900,11,3,24.434191
1900,11,4,25.949842
1900,11,5,25.500467
1900,11,6,24.198135
1900,11,7,23.272385
1900,11,8,25.044325
1900,11,9,24.038645
1900,11,10,20.098232
1900,11,11,20.09601
1900,11,12,23.929922
1900,11,13,25.396662
1900,11,14,25.69286
1900,11,15,25.884287
1900,11,16,24.956394
1900,11,17,23.953548
1900,11,18,23.301926
1900,11,19,25.242567
1900,11,20,26.539948
1900,11,21,29.59256
1900,11,22,30.747755
1900,11,23,30.969238
1900,11,24,30.376448
1900,11,25,30.33227
1900,11,26,28.937923
1900,11,27,26.588614
1900,11,28,23.031149
1900,11,29,21.092737
1900,11,30,21.09288
1900,12,1,21.348755
1900,12,2,20.936316
1900,12,3,21.846205
1900,12,4,23.02647
1900,12,5,22.719961
1900,12,6,22.808599
1900,12,7,22.661766
1900,12,8,23.981867
1900,12,9,26.045118
1900,12,10,24.402775
1900,12,11,21.027586
1900,12,12,21.105038
1900,12,13,23.125925
1900,12,14,22.317097
1900,12,15,21.594557
1900,12,16,20.685541
1900,12,17,21.711842
1900,12,18,22.60495
1900,12,19,22.276512
1900,12,20,23.285368
1900,12,21,25.723303
1900,12,22,23.324312
1900,12,23,21.269857
1900,12,24,22.372562
1900,12,25,24.96773
1900,12,26,27.315542
1900,12,27,27.488585
1900,12,28,27.422863
1900,12,29,28.646124
1900,12,30,27.066133
1900,12,31,26.287306
1901,1,1,28.506983
1901,1,2,26.252699
1901,1,3,24.035892
1901,1,4,23.030468
1901,1,5,21.520796
1901,1,6,20.521032
1901,1,7,22.67424
1901,1,8,24.67985
1901,1,9,26.181808
1901,1,10,25.814466
1901,1,11,23.809021
1901,1,12,21.200922
1901,1,13,23.17804
1901,1,14,22.381777
1901,1,15,20.756706
1901,1,16,22.276781
1901,1,17,24.233963
1901,1,18,24.154285
1901,1,19,21.319534
1901,1,20,24.081442
1901,1,21,25.868662
1901,1,22,26.885889
1901,1,23,26.494476
1901,1,24,26.821482
1901,1,25,25.493101
1901,1,26,24.44286
1901,1,27,21.964823
1901,1,28,16.178013
1901,1,29,14.083883
1901,1,30,13.053396
1901,1,31,11.662402
1901,2,1,10.70991
1901,2,2,9.1801634
1901,2,3,7.2740088
1901,2,4,7.0019011
1901,2,5,7.7286844
1901,2,6,7.5688996
1901,2,7,8.1117086
1901,2,8,7.6106558
1901,2,9,7.2052922
1901,2,10,9.4391661
1901,2,11,11.401261
1901,2,12,11.440859
1901,2,13,9.845829
1901,2,14,10.228333
1901,2,15,11.146157
1901,2,16,11.833179
1901,2,17,9.9680605
1901,2,18,8.251852
1901,2,19,7.3307619
1901,2,20,8.0946054
1901,2,21,11.424182
1901,2,22,11.049767
1901,2,23,11.857827
1901,2,24,16.442642
1901,2,25,19.062988
1901,2,26,20.704905
1901,2,27,24.75675
1901,2,28,26.49181
1901,3,1,28.18935
1901,3,2,28.545017
1901,3,3,28.018347
1901,3,4,29.417328
1901,3,5,27.328859
1901,3,6,26.062738
1901,3,7,23.058344
1901,3,8,21.307371
1901,3,9,20.454971
1901,3,10,21.231724
1901,3,11,21.040892
1901,3,12,18.607458
1901,3,13,16.934221
1901,3,14,16.353081
1901,3,15,15.386639
1901,3,16,15.45526
1901,3,17,16.537228
1901,3,18,15.759519
1901,3,19,14.68957
1901,3,20,15.388294
1901,3,21,14.986032
1901,3,22,14.749916
1901,3,23,13.026002
1901,3,24,10.766278
1901,3,25,11.840303
1901,3,26,11.722366
1901,3,27,11.458773
1901,3,28,9.8525686
1901,3,29,11.356845
1901,3,30,12.226861
1901,3,31,13.538676
1901,4,1,15.370228
1901,4,2,17.37792
1901,4,3,19.640966
1901,4,4,19.363935
1901,4,5,18.767857
1901,4,6,18.294014
1901,4,7,18.519419
1901,4,8,17.76955
1901,4,9,18.017134
1901,4,10,18.771421
1901,4,11,17.960114
1901,4,12,19.621843
1901,4,13,22.258575
1901,4,14,22.840643
1901,4,15,21.003704
1901,4,16,18.675962
1901,4,17,18.453796
1901,4,18,19.713371
1901,4,19,19.162971
1901,4,20,17.594057
1901,4,21,16.69586
1901,4,22,16.421875
1901,4,23,15.872478
1901,4,24,15.81528
1901,4,25,15.314454
1901,4,26,14.723652
1901,4,27,14.970304
1901,4,28,15.908443
1901,4,29,15.639732
1901,4,30,14.823549
1901,5,1,13.817122
1901,5,2,13.845371
1901,5,3,12.648504
1901,5,4,11.774058
1901,5,5,9.9981613
1901,5,6,11.249537
1901,5,7,12.81198
1901,5,8,14.525412
1901,5,9,15.704479
1901,5,10,16.52626
1901,5,11,16.449144
1901,5,12,13.697542
1901,5,13,11.091593
1901,5,14,10.425395
1901,5,15,9.2824287
1901,5,16,8.8594723
1901,5,17,9.5695572
1901,5,18,9.0634298
1901,5,19,7.090096
1901,5,20,8.0570974
1901,5,21,9.0519333
1901,5,22,8.7124672
1901,5,23,7.9384246
1901,5,24,8.703064
1901,5,25,9.0240517
1901,5,26,10.177629
1901,5,27,11.788826
1901,5,28,12.088273
1901,5,29,11.184837
1901,5,30,11.180485
1901,5,31,12.084189
1901,6,1,13.330469
1901,6,2,15.285799
1901,6,3,16.395428
1901,6,4,17.059853
1901,6,5,17.34758
1901,6,6,17.189409
1901,6,7,16.732555
1901,6,8,16.43292
1901,6,9,15.537881
1901,6,10,15.809577
1901,6,11,15.499364
1901,6,12,14.066661
1901,6,13,12.379784
1901,6,14,11.741994
1901,6,15,11.218253
1901,6,16,11.504586
1901,6,17,11.652959
1901,6,18,12.643231
1901,6,19,14.359791
1901,6,20,15.615778
1901,6,21,16.279545
1901,6,22,16.295689
1901,6,23,14.884175
1901,6,24,13.72543
1901,6,25,12.960799
1901,6,26,12.054014
1901,6,27,12.642575
1901,6,28,13.778291
1901,6,29,14.369354
1901,6,30,15.142553
1901,7,1,14.670301
1901,7,2,13.946397
1901,7,3,13.267643
1901,7,4,13.376446
1901,7,5,13.413522
1901,7,6,13.912927
1901,7,7,13.850705
1901,7,8,14.100245
1901,7,9,15.158894
1901,7,10,15.514076
1901,7,11,15.461348
1901,7,12,15.011128
1901,7,13,14.902134
1901,7,14,15.596854
1901,7,15,16.202536
1901,7,16,16.235928
1901,7,17,16.157877
1901,7,18,15.601884
1901,7,19,15.104228
1901,7,20,14.193281
1901,7,21,14.494336
1901,7,22,14.5187
1901,7,23,14.483852
1901,7,24,13.303896
1901,7,25,12.082281
1901,7,26,11.703959
1901,7,27,11.975464
1901,7,28,13.126575
1901,7,29,14.118758
1901,7,30,14.839689
1901,7,31,15.111906
1901,8,1,15.20994
1901,8,2,15.171666
1901,8,3,16.281696
1901,8,4,16.793335
1901,8,5,16.661013
1901,8,6,17.705482
1901,8,7,18.84042
1901,8,8,18.970211
1901,8,9,18.331942
1901,8,10,17.772783
1901,8,11,17.44227
1901,8,12,17.616053
1901,8,13,17.915756
1901,8,14,17.636681
1901,8,15,17.631357
1901,8,16,17.490253
1901,8,17,17.124083
1901,8,18,15.869905
1901,8,19,14.938386
1901,8,20,13.950236
1901,8,21,13.003601
1901,8,22,12.797866
1901,8,23,12.644169
1901,8,24,13.127458
1901,8,25,13.784562
1901,8,26,14.609547
1901,8,27,15.238066
1901,8,28,15.80154
1901,8,29,16.249708
1901,8,30,16.016642
1901,8,31,14.709248
1901,9,1,13.785065
1901,9,2,13.61343
1901,9,3,13.659404
1901,9,4,14.907842
1901,9,5,15.455179
1901,9,6,15.19645
1901,9,7,15.288133
1901,9,8,15.570404
1901,9,9,16.099251
1901,9,10,15.929559
1901,9,11,16.700006
1901,9,12,19.324617
1901,9,13,21.375275
1901,9,14,21.30336
1901,9,15,20.799475
1901,9,16,20.810623
1901,9,17,22.137098
1901,9,18,23.953327
1901,9,19,23.775316
1901,9,20,22.741108
1901,9,21,21.450863
1901,9,22,19.896742
1901,9,23,19.206421
1901,9,24,19.692173
1901,9,25,18.876492
1901,9,26,19.098057
1901,9,27,20.062082
1901,9,28,20.055696
1901,9,29,20.548918
1901,9,30,22.064878
1901,10,1,22.515881
1901,10,2,22.357948
1901,10,3,20.531212
1901,10,4,18.683376
1901,10,5,17.747288
1901,10,6,18.296425
1901,10,7,19.109631
1901,10,8,21.325333
1901,10,9,22.848995
1901,10,10,23.113335
1901,10,11,23.042395
1901,10,12,21.644367
1901,10,13,20.569338
1901,10,14,20.598932
1901,10,15,21.281313
1901,10,16,22.693857
1901,10,17,24.030495
1901,10,18,22.971069
1901,10,19,21.766266
1901,10,20,23.212687
1901,10,21,23.621803
1901,10,22,23.011248
1901,10,23,22.050362
1901,10,24,20.709621
1901,10,25,19.143181
1901,10,26,18.193607
1901,10,27,17.725809
1901,10,28,17.525578
1901,10,29,18.298372
1901,10,30,17.641539
1901,10,31,16.670406
1901,11,1,18.055822
1901,11,2,18.97909
1901,11,3,18.833311
1901,11,4,17.257671
1901,11,5,16.619589
1901,11,6,15.21483
1901,11,7,13.942896
1901,11,8,15.619502
1901,11,9,16.641878
1901,11,10,16.675165
1901,11,11,16.485165
1901,11,12,16.343363
1901,11,13,13.183341
1901,11,14,10.263463
1901,11,15,10.258618
1901,11,16,12.212759
1901,11,17,15.082018
1901,11,18,16.389629
1901,11,19,16.015581
1901,11,20,17.59556
1901,11,21,20.344759
1901,11,22,21.374691
1901,11,23,21.632626
1901,11,24,20.283319
1901,11,25,16.28035
1901,11,26,14.410423
1901,11,27,10.876771
1901,11,28,10.814739
1901,11,29,16.799887
1901,11,30,19.296539
1901,12,1,21.695227
1901,12,2,21.561039
1901,12,3,20.9995
1901,12,4,22.998732
1901,12,5,23.399546
1901,12,6,24.267307
1901,12,7,26.11231
1901,12,8,28.488302
1901,12,9,27.605629
1901,12,10,24.482464
1901,12,11,21.758358
1901,12,12,19.42207
1901,12,13,18.131939
1901,12,14,16.331553
1901,12,15,13.976276
1901,12,16,9.996438
1901,12,17,11.861054
1901,12,18,17.025179
1901,12,19,17.837931
1901,12,20,20.415169
1901,12,21,26.11837
1901,12,22,28.192757
1901,12,23,29.003162
1901,12,24,27.525494
1901,12,25,24.353712
1901,12,26,25.132851
1901,12,27,25.539959
1901,12,28,24.995371
1901,12,29,25.025438
1901,12,30,25.039301
1901,12,31,24.559898
1902,1,1,25.158461
1902,1,2,24.605585
1902,1,3,24.454639
1902,1,4,23.628798
1902,1,5,21.606491
1902,1,6,20.38155
1902,1,7,20.151245
1902,1,8,18.697651
1902,1,9,19.242329
1902,1,10,18.236982
1902,1,11,13.430222
1902,1,12,11.726958
1902,1,13,12.77436
1902,1,14,13.808219
1902,1,15,12.319927
1902,1,16,13.187598
1902,1,17,18.425188
1902,1,18,20.850004
1902,1,19,19.464571
1902,1,20,20.48332
1902,1,21,21.206511
1902,1,22,21.659124
1902,1,23,20.635714
1902,1,24,20.526228
1902,1,25,21.165874
1902,1,26,24.893854
1902,1,27,26.048704
1902,1,28,24.697601
1902,1,29,20.705498
1902,1,30,18.939428
1902,1,31,15.128863
1902,2,1,11.119901
1902,2,2,9.4278278
1902,2,3,7.9238124
1902,2,4,4.8271699
1902,2,5,6.215827
1902,2,6,7.3731418
1902,2,7,9.7917662
1902,2,8,11.369826
1902,2,9,12.260001
1902,2,10,12.326916
1902,2,11,11.943135
1902,2,12,10.949204
1902,2,13,11.44127
1902,2,14,13.152864
1902,2,15,17.386013
1902,2,16,19.63204
1902,2,17,19.88118
1902,2,18,16.461349
1902,2,19,13.139557
1902,2,20,12.05939
1902,2,21,13.051897
1902,2,22,13.471383
1902,2,23,13.114433
1902,2,24,14.969587
1902,2,25,17.672686
1902,2,26,18.49287
1902,2,27,16.456129
1902,2,28,14.752487
1902,3,1,13.741126
1902,3,2,16.942699
1902,3,3,17.680857
1902,3,4,16.326443
1902,3,5,17.002621
1902,3,6,18.192591
1902,3,7,18.466562
1902,3,8,18.924326
1902,3,9,19.725311
1902,3,10,19.001793
1902,3,11,19.530609
1902,3,12,22.866186
1902,3,13,25.323004
1902,3,14,24.843136
1902,3,15,22.749088
1902,3,16,20.858992
1902,3,17,22.317879
1902,3,18,21.795214
1902,3,19,18.15037
1902,3,20,16.316969
1902,3,21,13.859168
1902,3,22,12.434013
1902,3,23,12.937346
1902,3,24,14.229586
1902,3,25,14.181262
1902,3,26,14.595383
1902,3,27,17.663912
1902,3,28,18.852613
1902,3,29,17.004419
1902,3,30,15.68386
1902,3,31,13.877944
1902,4,1,11.313284
1902,4,2,10.436245
1902,4,3,11.928533
1902,4,4,14.533853
1902,4,5,16.979197
1902,4,6,18.276018
1902,4,7,16.797258
1902,4,8,15.126841
1902,4,9,14.760936
1902,4,10,14.886756
1902,4,11,13.44074
1902,4,12,11.585523
1902,4,13,11.596667
1902,4,14,12.625078
1902,4,15,12.63636
1902,4,16,12.769251
1902,4,17,14.071624
1902,4,18,14.144497
1902,4,19,14.469253
1902,4,20,17.307261
1902,4,21,19.094393
1902,4,22,18.743734
1902,4,23,18.34116
1902,4,24,18.573345
1902,4,25,17.256824
1902,4,26,16.491003
1902,4,27,15.708033
1902,4,28,15.12468
1902,4,29,14.067812
1902,4,30,14.124963
1902,5,1,14.908873
1902,5,2,14.780094
1902,5,3,13.693813
1902,5,4,14.025797
1902,5,5,14.719835
1902,5,6,14.228935
1902,5,7,12.284967
1902,5,8,11.551894
1902,5,9,10.490205
1902,5,10,9.6938133
1902,5,11,10.225206
1902,5,12,11.213457
1902,5,13,12.010899
1902,5,14,13.107746
1902,5,15,14.243508
1902,5,16,16.715796
1902,5,17,17.813171
1902,5,18,15.66392
1902,5,19,13.917578
1902,5,20,13.62004
1902,5,21,13.845129
1902,5,22,13.449283
1902,5,23,14.780846
1902,5,24,17.054535
1902,5,25,18.075294
1902,5,26,18.058548
1902,5,27,16.126823
1902,5,28,15.110402
1902,5,29,14.208467
1902,5,30,12.874645
