Year,Month,Day,UWnd
1913,5,8,10.86203
1913,5,9,10.023695
1913,5,10,8.5227451
1913,5,11,7.3995833
1913,5,12,7.5621805
1913,5,13,8.3755131
1913,5,14,8.5150681
1913,5,15,10.351132
1913,5,16,11.592676
1913,5,17,13.58624
1913,5,18,14.747519
1913,5,19,15.129058
1913,5,20,15.955868
1913,5,21,16.185507
1913,5,22,17.348515
1913,5,23,18.131958
1913,5,24,17.204157
1913,5,25,16.784077
1913,5,26,15.129732
1913,5,27,14.137979
1913,5,28,15.020595
1913,5,29,16.048519
1913,5,30,16.596739
1913,5,31,16.73671
1913,6,1,17.199787
1913,6,2,16.693171
1913,6,3,14.862563
1913,6,4,14.007633
1913,6,5,14.942123
1913,6,6,15.298218
1913,6,7,15.933423
1913,6,8,14.118309
1913,6,9,14.285588
1913,6,10,15.007129
1913,6,11,13.994677
1913,6,12,13.066193
1913,6,13,13.712893
1913,6,14,14.749469
1913,6,15,14.469357
1913,6,16,14.544768
1913,6,17,14.97576
1913,6,18,15.118849
1913,6,19,13.772973
1913,6,20,12.918808
1913,6,21,13.433065
1913,6,22,14.356323
1913,6,23,13.80302
1913,6,24,13.492999
1913,6,25,13.211646
1913,6,26,13.47426
1913,6,27,13.272388
1913,6,28,12.512553
1913,6,29,12.279245
1913,6,30,12.737878
1913,7,1,11.794816
1913,7,2,11.196527
1913,7,3,10.667717
1913,7,4,11.078402
1913,7,5,11.421333
1913,7,6,11.662327
1913,7,7,12.878342
1913,7,8,13.954045
1913,7,9,13.695013
1913,7,10,12.592937
1913,7,11,11.5613
1913,7,12,11.566172
1913,7,13,12.411897
1913,7,14,13.377274
1913,7,15,13.961865
1913,7,16,14.083799
1913,7,17,13.056158
1913,7,18,12.87209
1913,7,19,13.071042
1913,7,20,13.172967
1913,7,21,12.968706
1913,7,22,12.83258
1913,7,23,13.23832
1913,7,24,13.153982
1913,7,25,11.387453
1913,7,26,10.057354
1913,7,27,9.8764648
1913,7,28,10.784075
1913,7,29,12.098016
1913,7,30,13.490438
1913,7,31,14.215283
1913,8,1,13.437265
1913,8,2,11.639097
1913,8,3,11.149995
1913,8,4,11.258701
1913,8,5,11.875843
1913,8,6,12.532338
1913,8,7,12.764496
1913,8,8,12.948618
1913,8,9,14.62257
1913,8,10,16.661318
1913,8,11,16.712692
1913,8,12,16.648451
1913,8,13,15.895326
1913,8,14,15.200486
1913,8,15,15.961646
1913,8,16,17.021515
1913,8,17,17.816561
1913,8,18,17.886358
1913,8,19,17.630856
1913,8,20,16.531147
1913,8,21,15.722969
1913,8,22,15.979483
1913,8,23,16.429216
1913,8,24,15.953394
1913,8,25,16.755619
1913,8,26,16.358982
1913,8,27,16.119959
1913,8,28,16.307287
1913,8,29,15.771137
1913,8,30,15.962705
1913,8,31,15.091085
1913,9,1,14.038874
1913,9,2,12.522253
1913,9,3,11.640478
1913,9,4,11.121496
1913,9,5,10.206957
1913,9,6,10.211695
1913,9,7,10.25637
1913,9,8,9.3055458
1913,9,9,8.2331085
1913,9,10,9.4473515
1913,9,11,11.526856
1913,9,12,13.859042
1913,9,13,12.305192
1913,9,14,11.149216
1913,9,15,11.56276
1913,9,16,12.34927
1913,9,17,12.240017
1913,9,18,12.634727
1913,9,19,13.249109
1913,9,20,14.255158
1913,9,21,13.772765
1913,9,22,11.342743
1913,9,23,8.4297209
1913,9,24,10.270929
1913,9,25,13.029818
1913,9,26,14.135835
1913,9,27,13.360022
1913,9,28,9.2524805
1913,9,29,7.0352435
1913,9,30,7.7639604
1913,10,1,8.7099829
1913,10,2,9.9498415
1913,10,3,10.673152
1913,10,4,10.468552
1913,10,5,11.794771
1913,10,6,14.044336
1913,10,7,15.376926
1913,10,8,16.114416
1913,10,9,15.048544
1913,10,10,14.860133
1913,10,11,15.261169
1913,10,12,14.588868
1913,10,13,13.173499
1913,10,14,12.759465
1913,10,15,13.672637
1913,10,16,16.242556
1913,10,17,17.867449
1913,10,18,19.013897
1913,10,19,18.022703
1913,10,20,18.678682
1913,10,21,17.958664
1913,10,22,14.140048
1913,10,23,14.758986
1913,10,24,20.729572
1913,10,25,24.094669
1913,10,26,22.243885
1913,10,27,22.532766
1913,10,28,19.534145
1913,10,29,17.920885
1913,10,30,18.023418
1913,10,31,18.842119
1913,11,1,18.045631
1913,11,2,19.48666
1913,11,3,22.312122
1913,11,4,21.417122
1913,11,5,21.231459
1913,11,6,23.179108
1913,11,7,23.862408
1913,11,8,21.935278
1913,11,9,16.374157
1913,11,10,13.646742
1913,11,11,16.658051
1913,11,12,21.823605
1913,11,13,24.763075
1913,11,14,27.22381
1913,11,15,27.789204
1913,11,16,27.110598
1913,11,17,26.918142
1913,11,18,25.72364
1913,11,19,23.748875
1913,11,20,23.644445
1913,11,21,22.729296
1913,11,22,21.394897
1913,11,23,24.535404
1913,11,24,27.088657
1913,11,25,24.95977
1913,11,26,21.776701
1913,11,27,18.994915
1913,11,28,19.207687
1913,11,29,20.521824
1913,11,30,20.425354
1913,12,1,20.658188
1913,12,2,22.64674
1913,12,3,24.197193
1913,12,4,24.477236
1913,12,5,22.631199
1913,12,6,24.133694
1913,12,7,24.662172
1913,12,8,20.289965
1913,12,9,20.682865
1913,12,10,20.049501
1913,12,11,21.658165
1913,12,12,25.414139
1913,12,13,23.614883
1913,12,14,22.794256
1913,12,15,23.922054
1913,12,16,22.332148
1913,12,17,20.08552
1913,12,18,18.510704
1913,12,19,16.579212
1913,12,20,14.558329
1913,12,21,14.268312
1913,12,22,16.517332
1913,12,23,18.43261
1913,12,24,21.053656
1913,12,25,22.317602
1913,12,26,23.098063
1913,12,27,20.545052
1913,12,28,16.714209
1913,12,29,15.929567
1913,12,30,15.932631
1913,12,31,15.62713
1914,1,1,14.855152
1914,1,2,15.417937
1914,1,3,16.702276
1914,1,4,19.100487
1914,1,5,20.618458
1914,1,6,20.935318
1914,1,7,20.55188
1914,1,8,19.481163
1914,1,9,16.979658
1914,1,10,17.335716
1914,1,11,19.612236
1914,1,12,18.020542
1914,1,13,17.510647
1914,1,14,17.775759
1914,1,15,16.719469
1914,1,16,15.753035
1914,1,17,15.303729
1914,1,18,16.497139
1914,1,19,13.710302
1914,1,20,14.028114
1914,1,21,20.498476
1914,1,22,21.230972
1914,1,23,22.253389
1914,1,24,22.017023
1914,1,25,26.405964
1914,1,26,27.263317
1914,1,27,25.737379
1914,1,28,27.218788
1914,1,29,26.875294
1914,1,30,25.474556
1914,1,31,25.183422
1914,2,1,22.751701
1914,2,2,19.664322
1914,2,3,18.537098
1914,2,4,17.407333
1914,2,5,18.477232
1914,2,6,20.128849
1914,2,7,22.52598
1914,2,8,21.64506
1914,2,9,21.159452
1914,2,10,21.848305
1914,2,11,23.589775
1914,2,12,24.256409
1914,2,13,25.64229
1914,2,14,25.520607
1914,2,15,21.842913
1914,2,16,19.486629
1914,2,17,20.770687
1914,2,18,18.59597
1914,2,19,20.287231
1914,2,20,21.463669
1914,2,21,22.512787
1914,2,22,20.694561
1914,2,23,18.871126
1914,2,24,18.597616
1914,2,25,18.071404
1914,2,26,16.895639
1914,2,27,14.823868
1914,2,28,19.363008
1914,3,1,22.537724
1914,3,2,20.741547
1914,3,3,17.962734
1914,3,4,13.715492
1914,3,5,14.730633
1914,3,6,15.493183
1914,3,7,13.836123
1914,3,8,12.766909
1914,3,9,12.004066
1914,3,10,13.870065
1914,3,11,15.89565
1914,3,12,16.419359
1914,3,13,16.832869
1914,3,14,19.349728
1914,3,15,19.175064
1914,3,16,19.927958
1914,3,17,20.755623
1914,3,18,21.352259
1914,3,19,19.268618
1914,3,20,17.634195
1914,3,21,19.059053
1914,3,22,20.244585
1914,3,23,21.590107
1914,3,24,22.077137
1914,3,25,22.592617
1914,3,26,21.881712
1914,3,27,20.943764
1914,3,28,18.689087
1914,3,29,17.427286
1914,3,30,17.110586
1914,3,31,17.54355
1914,4,1,16.179739
1914,4,2,10.053258
1914,4,3,10.405682
1914,4,4,13.00019
1914,4,5,12.335593
1914,4,6,13.551695
1914,4,7,17.100983
1914,4,8,18.370199
1914,4,9,17.524281
1914,4,10,15.2228
1914,4,11,15.395439
1914,4,12,17.819439
1914,4,13,18.179768
1914,4,14,17.546871
1914,4,15,16.927683
1914,4,16,16.143156
1914,4,17,14.569521
1914,4,18,16.25844
1914,4,19,16.076035
1914,4,20,15.503199
1914,4,21,14.692218
1914,4,22,16.218122
1914,4,23,15.662477
1914,4,24,13.380087
1914,4,25,11.199883
1914,4,26,10.784668
1914,4,27,10.907249
1914,4,28,12.060863
1914,4,29,12.111452
1914,4,30,10.251807
1914,5,1,9.0580406
1914,5,2,10.496216
1914,5,3,13.43653
1914,5,4,15.815897
1914,5,5,17.236471
1914,5,6,17.795145
1914,5,7,16.617214
1914,5,8,14.710814
1914,5,9,13.787533
1914,5,10,13.817247
1914,5,11,12.032977
1914,5,12,11.634665
1914,5,13,14.035879
1914,5,14,14.220606
1914,5,15,14.304098
1914,5,16,14.289305
1914,5,17,14.150465
1914,5,18,14.830729
1914,5,19,14.429967
1914,5,20,14.079089
1914,5,21,14.434144
1914,5,22,14.199552
1914,5,23,14.175954
1914,5,24,14.16552
1914,5,25,13.428551
1914,5,26,14.26133
1914,5,27,15.178885
1914,5,28,15.185202
1914,5,29,14.899975
1914,5,30,15.414404
1914,5,31,15.851926
1914,6,1,14.416245
1914,6,2,12.613897
1914,6,3,12.685982
1914,6,4,11.745613
1914,6,5,11.618761
1914,6,6,12.787211
1914,6,7,11.258553
1914,6,8,8.7558641
1914,6,9,9.2543125
1914,6,10,10.217768
1914,6,11,10.845173
1914,6,12,10.812165
1914,6,13,10.587366
1914,6,14,9.4133301
1914,6,15,8.3388443
1914,6,16,10.105509
1914,6,17,11.995529
1914,6,18,13.123045
1914,6,19,13.575166
1914,6,20,13.04722
1914,6,21,13.524182
1914,6,22,15.019698
1914,6,23,16.258373
1914,6,24,15.497047
1914,6,25,14.317829
1914,6,26,11.65976
1914,6,27,9.9006758
1914,6,28,9.8647308
1914,6,29,11.458396
1914,6,30,14.045131
1914,7,1,16.146149
1914,7,2,16.081324
1914,7,3,15.648004
1914,7,4,16.011858
1914,7,5,15.416061
1914,7,6,15.11043
1914,7,7,16.083403
1914,7,8,16.219269
1914,7,9,15.908163
1914,7,10,14.880081
1914,7,11,14.267597
1914,7,12,14.332031
1914,7,13,14.557937
1914,7,14,14.563989
1914,7,15,14.978814
1914,7,16,15.161401
1914,7,17,15.774403
1914,7,18,16.306288
1914,7,19,15.834703
1914,7,20,13.657314
1914,7,21,11.483356
1914,7,22,11.08499
1914,7,23,13.528064
1914,7,24,13.95417
1914,7,25,13.908794
1914,7,26,13.804355
1914,7,27,13.349904
1914,7,28,13.495029
1914,7,29,13.004774
1914,7,30,13.036465
1914,7,31,14.042854
1914,8,1,13.654862
1914,8,2,13.468678
1914,8,3,13.986153
1914,8,4,15.240557
1914,8,5,15.731293
1914,8,6,16.357437
1914,8,7,16.874197
1914,8,8,15.963835
1914,8,9,14.891178
1914,8,10,14.826187
1914,8,11,15.289694
1914,8,12,14.12834
1914,8,13,13.028404
1914,8,14,12.938029
1914,8,15,13.888794
1914,8,16,14.99876
1914,8,17,15.608082
1914,8,18,15.22753
1914,8,19,15.383692
1914,8,20,15.560953
1914,8,21,15.277808
1914,8,22,15.626705
1914,8,23,15.763666
1914,8,24,16.401394
1914,8,25,16.54575
1914,8,26,16.756088
1914,8,27,17.435978
1914,8,28,18.665751
1914,8,29,18.445709
1914,8,30,17.732578
1914,8,31,15.983267
1914,9,1,14.522616
1914,9,2,13.185728
1914,9,3,12.902314
1914,9,4,12.847174
1914,9,5,13.949861
1914,9,6,15.232414
1914,9,7,16.43721
1914,9,8,16.997149
1914,9,9,16.756664
1914,9,10,17.789928
1914,9,11,19.025635
1914,9,12,19.217886
1914,9,13,18.837646
1914,9,14,19.537281
1914,9,15,20.196083
1914,9,16,18.418671
1914,9,17,17.084408
1914,9,18,15.983463
1914,9,19,13.456543
1914,9,20,12.958826
1914,9,21,16.748962
1914,9,22,19.198372
1914,9,23,19.514666
1914,9,24,17.800564
1914,9,25,16.887888
1914,9,26,15.444699
1914,9,27,13.834975
1914,9,28,14.157991
1914,9,29,15.750555
1914,9,30,15.534221
1914,10,1,15.247684
1914,10,2,16.4186
1914,10,3,16.898438
1914,10,4,15.567561
1914,10,5,13.686884
1914,10,6,13.974536
1914,10,7,14.306732
1914,10,8,14.143501
1914,10,9,13.742319
1914,10,10,15.667748
1914,10,11,17.314198
1914,10,12,18.292561
1914,10,13,17.999001
1914,10,14,18.458462
1914,10,15,20.157974
1914,10,16,19.965261
1914,10,17,19.528439
1914,10,18,22.079901
1914,10,19,22.058449
1914,10,20,20.950533
1914,10,21,21.456734
1914,10,22,21.470144
1914,10,23,19.537483
1914,10,24,16.117851
1914,10,25,15.475311
1914,10,26,17.591064
1914,10,27,18.572041
1914,10,28,17.715006
1914,10,29,17.473278
1914,10,30,18.905167
1914,10,31,18.185894
1914,11,1,15.989691
1914,11,2,14.993213
1914,11,3,14.549002
1914,11,4,14.556078
1914,11,5,14.980833
1914,11,6,14.744752
1914,11,7,14.876475
1914,11,8,14.480429
1914,11,9,13.847579
1914,11,10,16.149187
1914,11,11,17.774866
1914,11,12,17.928545
1914,11,13,21.179867
1914,11,14,22.548309
1914,11,15,22.610767
1914,11,16,21.863106
1914,11,17,18.917755
1914,11,18,16.510189
1914,11,19,16.859116
1914,11,20,18.612415
1914,11,21,15.97495
1914,11,22,13.285339
1914,11,23,16.888767
1914,11,24,20.599033
1914,11,25,22.885324
1914,11,26,25.215723
1914,11,27,27.211573
1914,11,28,26.229057
1914,11,29,25.033993
1914,11,30,24.734398
1914,12,1,26.038885
1914,12,2,26.232487
1914,12,3,25.614132
1914,12,4,25.269396
1914,12,5,24.839729
1914,12,6,22.827015
1914,12,7,20.897503
1914,12,8,17.953281
1914,12,9,18.549124
1914,12,10,19.757376
1914,12,11,17.615688
1914,12,12,15.272414
1914,12,13,15.164774
1914,12,14,17.131681
1914,12,15,17.979692
1914,12,16,18.929245
1914,12,17,20.554167
1914,12,18,23.589106
1914,12,19,26.431768
1914,12,20,28.508837
1914,12,21,29.535486
1914,12,22,29.188606
1914,12,23,27.944954
1914,12,24,28.878441
1914,12,25,29.299408
1914,12,26,31.177769
1914,12,27,29.390972
1914,12,28,29.678253
1914,12,29,29.393627
1914,12,30,26.892313
1914,12,31,25.496323
1915,1,1,29.236715
1915,1,2,28.665504
1915,1,3,25.308571
1915,1,4,22.341982
1915,1,5,24.385866
1915,1,6,26.511528
1915,1,7,24.761848
1915,1,8,22.013844
1915,1,9,20.459568
1915,1,10,20.590384
1915,1,11,21.119137
1915,1,12,22.028866
1915,1,13,22.822979
1915,1,14,23.922066
1915,1,15,24.375584
1915,1,16,20.761681
1915,1,17,17.609423
1915,1,18,17.854111
1915,1,19,18.743921
1915,1,20,17.770264
1915,1,21,14.903627
1915,1,22,15.36165
1915,1,23,20.14011
1915,1,24,23.1437
1915,1,25,25.891455
1915,1,26,25.441051
1915,1,27,23.788433
1915,1,28,21.074587
1915,1,29,20.500937
1915,1,30,21.430443
1915,1,31,22.13829
1915,2,1,22.981529
1915,2,2,24.413237
1915,2,3,22.860111
1915,2,4,21.053713
1915,2,5,20.615999
1915,2,6,20.500757
1915,2,7,20.914131
1915,2,8,20.464451
1915,2,9,18.423878
1915,2,10,17.656551
1915,2,11,17.683008
1915,2,12,16.72921
1915,2,13,15.684271
1915,2,14,15.591486
1915,2,15,18.489849
1915,2,16,20.92358
1915,2,17,22.383995
1915,2,18,23.394726
1915,2,19,22.655739
1915,2,20,21.97118
1915,2,21,22.666325
1915,2,22,24.105377
1915,2,23,23.692387
1915,2,24,23.60664
1915,2,25,22.310123
1915,2,26,21.841661
1915,2,27,19.579559
1915,2,28,17.488623
1915,3,1,15.36347
1915,3,2,14.553354
1915,3,3,13.97681
1915,3,4,12.702353
1915,3,5,12.9519
1915,3,6,12.764181
1915,3,7,9.182869
1915,3,8,7.859199
1915,3,9,9.2799311
1915,3,10,10.144255
1915,3,11,9.2413673
1915,3,12,11.372744
1915,3,13,12.306664
1915,3,14,12.734158
1915,3,15,8.4931097
1915,3,16,4.2339869
1915,3,17,3.0574155
1915,3,18,4.3697052
1915,3,19,5.830287
1915,3,20,3.3017554
1915,3,21,4.2144222
1915,3,22,7.5169821
1915,3,23,8.7568398
1915,3,24,8.0374689
1915,3,25,5.7848883
1915,3,26,4.1141047
1915,3,27,3.3714743
1915,3,28,2.3834889
1915,3,29,2.8346515
1915,3,30,4.9129186
1915,3,31,8.7186308
1915,4,1,12.77302
1915,4,2,15.229946
1915,4,3,18.851957
1915,4,4,20.116234
1915,4,5,21.092272
1915,4,6,21.114996
1915,4,7,21.764359
1915,4,8,21.000149
1915,4,9,19.991728
1915,4,10,18.234795
1915,4,11,17.592283
1915,4,12,19.356897
1915,4,13,19.715206
1915,4,14,19.099897
1915,4,15,18.894255
1915,4,16,17.793362
1915,4,17,15.42123
1915,4,18,12.804105
1915,4,19,13.166939
1915,4,20,13.668224
1915,4,21,13.345406
1915,4,22,13.061184
1915,4,23,12.476269
1915,4,24,11.921726
1915,4,25,10.471948
1915,4,26,8.4975147
1915,4,27,7.3002396
1915,4,28,7.8846798
1915,4,29,7.5318704
1915,4,30,6.8457866
1915,5,1,6.172749
1915,5,2,7.2000146
1915,5,3,8.078577
1915,5,4,9.1802197
1915,5,5,9.849844
1915,5,6,10.561909
1915,5,7,10.190346
1915,5,8,8.6325169
1915,5,9,8.1695461
1915,5,10,9.304759
1915,5,11,10.352274
1915,5,12,10.354749
1915,5,13,10.441048
1915,5,14,11.296583
1915,5,15,12.519194
1915,5,16,13.725325
1915,5,17,14.926388
1915,5,18,15.115978
1915,5,19,14.509291
1915,5,20,13.344358
1915,5,21,12.606722
1915,5,22,12.099351
1915,5,23,10.850452
1915,5,24,10.743988
1915,5,25,10.094472
1915,5,26,9.8161211
1915,5,27,9.0132065
1915,5,28,7.5100479
1915,5,29,7.6902189
1915,5,30,9.257659
1915,5,31,11.383383
1915,6,1,13.13005
1915,6,2,13.233847
1915,6,3,14.078588
1915,6,4,16.521378
1915,6,5,17.311493
1915,6,6,17.604195
1915,6,7,17.799946
1915,6,8,17.667383
1915,6,9,18.262808
1915,6,10,17.795816
1915,6,11,17.683308
1915,6,12,16.539196
1915,6,13,16.282469
1915,6,14,15.604323
1915,6,15,14.645481
1915,6,16,14.272741
1915,6,17,14.064585
1915,6,18,12.835833
1915,6,19,11.626853
1915,6,20,11.253748
1915,6,21,10.256066
1915,6,22,10.33967
1915,6,23,12.105494
1915,6,24,12.753214
1915,6,25,11.813194
1915,6,26,10.873531
1915,6,27,10.822764
1915,6,28,12.809532
1915,6,29,14.714753
1915,6,30,14.913208
1915,7,1,14.164855
1915,7,2,13.919024
1915,7,3,14.053293
1915,7,4,13.738837
1915,7,5,13.880829
1915,7,6,13.486198
1915,7,7,13.883643
1915,7,8,14.433342
1915,7,9,14.934897
1915,7,10,15.064383
1915,7,11,14.640386
1915,7,12,13.571686
1915,7,13,13.015839
1915,7,14,14.178538
1915,7,15,15.174003
1915,7,16,14.922646
1915,7,17,15.017007
1915,7,18,15.241171
1915,7,19,15.646472
1915,7,20,16.456573
1915,7,21,17.174011
1915,7,22,17.818546
1915,7,23,18.101883
1915,7,24,18.474201
1915,7,25,18.055973
1915,7,26,17.416616
1915,7,27,17.28385
1915,7,28,17.22406
1915,7,29,17.013887
1915,7,30,15.881365
1915,7,31,14.485501
1915,8,1,13.929308
1915,8,2,14.798776
1915,8,3,15.559248
1915,8,4,15.21059
1915,8,5,14.452456
1915,8,6,13.709167
1915,8,7,14.022959
1915,8,8,15.089676
1915,8,9,15.801806
1915,8,10,15.637079
1915,8,11,15.28737
1915,8,12,15.947794
1915,8,13,15.796963
1915,8,14,15.907967
1915,8,15,14.458735
1915,8,16,13.484965
1915,8,17,12.142227
1915,8,18,11.265594
1915,8,19,11.592963
1915,8,20,12.788989
1915,8,21,14.784829
1915,8,22,15.373726
1915,8,23,15.432732
1915,8,24,14.930884
1915,8,25,14.786465
1915,8,26,14.575387
1915,8,27,15.127719
1915,8,28,14.935015
1915,8,29,14.802085
1915,8,30,15.776632
1915,8,31,16.349442
1915,9,1,15.527115
1915,9,2,15.131899
1915,9,3,15.290126
1915,9,4,16.909658
1915,9,5,17.56941
1915,9,6,16.789253
1915,9,7,15.353573
1915,9,8,15.290712
1915,9,9,14.943769
1915,9,10,14.825798
1915,9,11,15.393063
1915,9,12,15.864223
1915,9,13,17.247072
1915,9,14,16.929852
1915,9,15,15.913856
1915,9,16,15.631815
1915,9,17,15.999512
1915,9,18,17.17207
1915,9,19,16.830505
1915,9,20,16.461903
1915,9,21,16.66205
1915,9,22,16.822662
1915,9,23,17.033768
1915,9,24,17.129032
1915,9,25,17.309381
1915,9,26,18.405176
1915,9,27,18.842651
1915,9,28,15.880398
1915,9,29,14.266093
1915,9,30,14.896082
1915,10,1,15.865786
1915,10,2,16.56694
1915,10,3,16.449594
1915,10,4,17.165447
1915,10,5,16.57275
1915,10,6,17.040337
1915,10,7,17.75584
1915,10,8,18.008533
1915,10,9,18.811346
1915,10,10,18.632553
1915,10,11,20.272053
1915,10,12,22.102749
1915,10,13,21.58268
1915,10,14,23.034412
1915,10,15,22.223835
1915,10,16,20.23354
1915,10,17,20.069252
1915,10,18,19.767374
1915,10,19,19.095499
1915,10,20,18.644176
1915,10,21,17.19083
1915,10,22,16.224598
1915,10,23,16.334885
1915,10,24,17.253872
1915,10,25,17.767429
1915,10,26,19.064966
1915,10,27,21.015631
1915,10,28,21.362083
1915,10,29,22.152935
1915,10,30,23.529701
1915,10,31,22.193527
1915,11,1,19.113827
1915,11,2,18.489656
1915,11,3,16.721199
1915,11,4,15.540462
1915,11,5,14.926893
1915,11,6,15.629395
1915,11,7,15.72756
1915,11,8,15.299401
1915,11,9,16.970474
1915,11,10,18.634403
1915,11,11,19.1217
1915,11,12,20.065668
1915,11,13,21.113338
1915,11,14,20.649029
1915,11,15,18.771173
1915,11,16,19.165047
1915,11,17,20.671474
1915,11,18,22.350018
1915,11,19,22.133865
1915,11,20,17.38731
1915,11,21,14.906292
1915,11,22,13.785452
1915,11,23,14.040169
1915,11,24,15.431828
1915,11,25,17.969542
1915,11,26,17.670868
1915,11,27,16.126791
1915,11,28,17.350582
1915,11,29,19.124393
1915,11,30,18.589619
1915,12,1,17.303478
1915,12,2,14.974195
1915,12,3,13.610563
1915,12,4,13.767609
1915,12,5,13.508096
1915,12,6,14.577514
1915,12,7,16.816189
1915,12,8,18.656733
1915,12,9,18.610197
1915,12,10,17.557592
1915,12,11,16.377533
1915,12,12,16.115578
1915,12,13,18.356812
1915,12,14,20.598091
1915,12,15,20.66032
1915,12,16,19.829903
1915,12,17,21.420414
1915,12,18,19.718452
1915,12,19,20.003155
1915,12,20,21.839363
1915,12,21,24.273155
1915,12,22,27.402178
1915,12,23,26.92347
1915,12,24,24.687685
1915,12,25,22.974255
1915,12,26,20.042845
1915,12,27,15.242485
1915,12,28,12.376291
1915,12,29,13.662309
1915,12,30,15.083616
1915,12,31,15.445681
1916,1,1,16.198881
1916,1,2,20.013664
1916,1,3,20.978195
1916,1,4,19.914955
1916,1,5,21.468132
1916,1,6,24.037739
1916,1,7,25.948673
1916,1,8,27.322479
1916,1,9,26.85051
1916,1,10,23.644209
1916,1,11,22.380981
1916,1,12,23.570858
1916,1,13,23.305679
1916,1,14,23.513393
1916,1,15,21.799831
1916,1,16,19.22052
1916,1,17,21.703817
1916,1,18,25.325029
1916,1,19,27.503048
1916,1,20,29.604759
1916,1,21,29.890427
1916,1,22,29.914124
1916,1,23,28.816095
1916,1,24,28.087934
1916,1,25,26.950539
1916,1,26,27.191069
1916,1,27,26.553995
1916,1,28,26.181156
1916,1,29,25.231695
1916,1,30,22.675249
1916,1,31,21.669041
1916,2,1,22.927906
1916,2,2,25.879858
1916,2,3,27.743286
1916,2,4,27.541439
1916,2,5,28.09425
1916,2,6,30.183098
1916,2,7,30.106913
1916,2,8,26.944624
1916,2,9,24.022858
1916,2,10,25.637115
1916,2,11,27.849129
1916,2,12,28.013731
1916,2,13,29.271715
1916,2,14,29.509098
1916,2,15,27.474857
1916,2,16,27.432646
1916,2,17,22.829939
1916,2,18,22.237705
1916,2,19,20.283134
1916,2,20,19.49361
1916,2,21,18.517143
1916,2,22,18.552994
1916,2,23,14.962819
1916,2,24,12.080769
1916,2,25,12.570899
1916,2,26,12.006345
1916,2,27,10.215244
1916,2,28,9.2523041
1916,2,29,8.9340897
1916,3,1,10.423016
1916,3,2,11.787583
1916,3,3,13.271899
1916,3,4,15.284815
1916,3,5,16.631449
1916,3,6,15.316628
1916,3,7,14.064184
1916,3,8,12.361613
1916,3,9,11.616123
1916,3,10,13.462294
1916,3,11,16.308338
1916,3,12,18.737385
1916,3,13,19.3748
1916,3,14,18.85257
1916,3,15,18.26643
1916,3,16,17.976286
1916,3,17,17.758995
1916,3,18,18.246725
1916,3,19,18.64678
1916,3,20,15.693458
1916,3,21,13.538218
1916,3,22,11.902082
1916,3,23,13.267498
1916,3,24,13.31511
1916,3,25,13.696008
1916,3,26,13.218639
1916,3,27,13.315293
1916,3,28,12.492773
1916,3,29,11.691604
1916,3,30,11.492989
1916,3,31,10.108238
1916,4,1,9.8683834
1916,4,2,11.277304
1916,4,3,12.60016
1916,4,4,14.115011
1916,4,5,15.435639
1916,4,6,16.959986
1916,4,7,15.346956
1916,4,8,14.498783
1916,4,9,13.983781
1916,4,10,16.55051
1916,4,11,17.268471
1916,4,12,19.125706
1916,4,13,19.488617
1916,4,14,18.158974
1916,4,15,16.855928
1916,4,16,15.842486
1916,4,17,14.13399
1916,4,18,12.461225
1916,4,19,10.942245
1916,4,20,11.119546
1916,4,21,12.708347
1916,4,22,13.910079
1916,4,23,15.278323
1916,4,24,16.31583
1916,4,25,15.458026
1916,4,26,11.381099
1916,4,27,10.346651
1916,4,28,12.913374
1916,4,29,13.418262
1916,4,30,13.434545
1916,5,1,13.404611
1916,5,2,12.593651
1916,5,3,13.188097
1916,5,4,14.196344
1916,5,5,15.366528
1916,5,6,15.877691
1916,5,7,15.413209
1916,5,8,13.960482
1916,5,9,11.909529
1916,5,10,10.455466
1916,5,11,9.8284779
1916,5,12,10.605108
1916,5,13,12.729819
1916,5,14,13.350349
1916,5,15,13.602427
1916,5,16,13.826712
1916,5,17,13.176605
1916,5,18,10.424414
1916,5,19,9.5006161
1916,5,20,11.007748
1916,5,21,11.212951
1916,5,22,11.186449
1916,5,23,9.8554468
1916,5,24,10.383068
1916,5,25,11.678383
1916,5,26,13.296285
1916,5,27,14.876838
1916,5,28,15.000315
1916,5,29,14.301589
1916,5,30,13.604209
1916,5,31,13.188238
1916,6,1,12.290878
1916,6,2,12.915215
1916,6,3,14.046303
1916,6,4,13.195007
1916,6,5,13.015803
1916,6,6,13.46913
1916,6,7,14.739586
1916,6,8,16.00115
1916,6,9,16.215292
1916,6,10,14.88906
1916,6,11,13.491873
1916,6,12,12.549578
1916,6,13,12.286633
1916,6,14,12.048149
1916,6,15,11.313497
1916,6,16,10.144394
1916,6,17,9.1701279
1916,6,18,9.018734
1916,6,19,8.9233389
1916,6,20,8.1385374
1916,6,21,8.0800705
1916,6,22,9.3792
1916,6,23,9.6539574
1916,6,24,8.8833666
1916,6,25,9.3570652
1916,6,26,10.650147
1916,6,27,11.840727
1916,6,28,11.758668
1916,6,29,11.990603
1916,6,30,12.156005
1916,7,1,12.177243
1916,7,2,10.961714
1916,7,3,9.8170376
1916,7,4,9.9246693
1916,7,5,11.295319
1916,7,6,12.580324
1916,7,7,13.480241
1916,7,8,13.615085
1916,7,9,13.540128
