Year,Month,TminIn,TmaxIn,TminOut,TmaxOut,TavgIn,TavgOut
1906,1,0.29330263,11.857363,-7.4356398,3.757298,6.0779143,-1.8355395
1906,2,-1.7661308,11.502159,-7.6027341,4.4079997,4.8711286,-1.5916413
1906,3,1.9628363,12.556399,-6.4628943,5.2601259,7.26568,-0.58100241
1906,4,9.6950103,23.941523,2.3255737,16.838268,16.82829,9.5846476
1906,5,13.612524,27.127591,6.1810087,19.746361,20.372412,12.966354
1906,6,18.340404,30.953734,9.922273,23.906605,24.649578,16.916788
1906,7,19.162777,31.078844,13.389108,29.310118,25.12327,21.352103
1906,8,20.064164,32.072872,12.830438,28.160283,26.077499,20.497784
1906,9,18.490956,30.034507,8.9869813,24.574479,24.265297,16.78324
1906,10,8.7649819,21.65182,3.0205989,17.175423,15.205259,10.100363
1906,11,3.7779282,17.062011,-2.5449564,7.8510128,10.424579,2.6568423
1906,12,2.0163317,12.585481,-6.8933229,3.2161038,7.3036141,-1.8327985
1907,1,3.1975379,14.505096,-12.683066,-1.6050058,8.8543009,-7.1502993
1907,2,-0.036930028,12.521382,-7.9674051,3.9542044,6.2451377,-2.0214284
1907,3,9.0825726,22.139016,-2.9130038,9.113916,15.614547,3.1130399
1907,4,6.1897248,18.524471,-0.3918997,12.800464,12.359375,6.2071043
1907,5,12.06529,24.310437,3.9419888,18.17338,18.190569,11.060153
1907,6,16.85119,29.488733,9.3111807,23.382926,23.172228,16.348938
1907,7,20.280972,32.706091,12.59201,27.929233,26.496177,20.263034
1907,8,19.650296,32.189248,11.095819,27.019818,25.922121,19.060313
1907,9,16.115594,29.16747,7.7357265,22.644827,22.644889,15.189762
1907,10,8.6660439,22.777694,2.7164714,18.170844,15.724006,10.446748
1907,11,2.8293784,15.442387,-2.6940365,9.5873182,9.1322,3.4497293
1907,12,0.94419908,11.417215,-5.9917549,4.6378798,6.1800116,-0.67093682
1908,1,-1.1048952,10.599364,-7.5176335,4.42682,4.7502826,-1.5379642
1908,2,-0.45663744,10.819909,-7.8919591,3.8779047,5.1848858,-2.0011051
1908,3,7.7417547,20.581218,-3.5157311,9.1364739,14.156021,2.8143633
1908,4,10.77633,23.618978,1.7441747,16.982742,17.186164,9.3457218
1908,5,14.681307,26.875475,5.9923542,19.487058,20.772724,12.742417
1908,6,18.080056,30.442461,10.028694,24.34246,24.262679,17.188065
1908,7,19.654199,32.001277,13.601021,29.902837,25.823165,21.754822
1908,8,19.285009,31.848193,11.609513,27.522433,25.568911,19.568597
1908,9,15.742913,29.860037,8.8333026,25.343013,22.803931,17.090634
1908,10,7.3321431,22.917337,2.8906359,16.173919,15.131643,9.5202336
1908,11,4.7606267,18.473515,-1.7743296,10.497236,11.619667,4.3745233
1908,12,1.6455167,13.484571,-7.3686052,3.3393965,7.5676176,-2.0009092
1909,1,1.0523918,12.266081,-9.4314532,1.8505531,6.6630527,-3.7841855
1909,2,1.1193357,14.493523,-6.8453121,4.3901904,7.8120574,-1.2190933
1909,3,4.4155479,16.972874,-3.4000362,8.6007446,10.696514,2.6046041
1909,4,8.7867863,22.189565,-0.36415192,13.384279,15.488785,6.5133588
1909,5,12.88436,25.686134,5.3488727,19.64628,19.287679,12.500052
1909,6,18.932502,30.485825,11.114136,25.705169,24.711534,18.41199
1909,7,19.999124,31.74754,12.834856,28.153851,25.875718,20.496419
1909,8,20.01902,33.144535,12.444048,29.272182,26.584485,20.860534
1909,9,15.522542,29.050877,8.5770096,23.978793,22.283112,16.287042
1909,10,7.9115835,23.666466,2.7339507,17.240315,15.791554,9.9925264
1909,11,7.1416273,21.423911,-0.89696866,10.525776,14.285157,4.8169579
1909,12,-3.6079663,7.5898467,-10.268788,-0.67383439,1.999335,-5.4548074
1910,1,-1.2222069,10.866512,-9.6035928,1.4480836,4.8316898,-4.074515
1910,2,-2.346479,10.235401,-10.93019,1.1675794,3.9457068,-4.8763572
1910,3,7.0072088,22.757667,0.22567386,14.624494,14.88492,7.4276878
1910,4,8.2743796,22.397318,3.2432866,18.917703,15.340757,11.0809
1910,5,12.365292,25.078553,5.967309,21.126086,18.722654,13.548043
1910,6,16.787881,29.276952,10.49869,26.306553,23.034412,18.40379
1910,7,20.178891,31.397451,13.403841,30.360475,25.791988,21.884526
1910,8,19.185463,31.693407,10.927556,27.708796,25.438833,19.325562
1910,9,17.029805,30.20725,8.1840529,23.317141,23.622659,15.750412
1910,10,10.498704,24.770133,3.8152015,18.862141,17.637029,11.340829
1910,11,2.2748088,16.170112,-1.9612545,8.5976425,9.2251223,3.3216108
1910,12,-1.9948545,9.569754,-7.3850718,3.1317022,3.7912115,-2.1185396
1911,1,1.7272936,13.4408,-9.804161,1.8986845,7.5868999,-3.9454581
1911,2,3.4447801,15.107016,-9.9333207,2.1932221,9.278414,-3.863644
1911,3,4.984864,19.045361,-3.0326949,11.084498,12.017679,4.0297336
1911,4,9.3260235,21.494929,0.58575541,14.927953,15.408363,7.7595839
1911,5,14.313942,29.128983,6.5289555,21.434879,21.719585,13.984137
1911,6,19.199106,33.401245,11.369789,26.454486,26.29615,18.866115
1911,7,19.313172,31.838344,12.717499,29.366339,25.578367,21.040978
1911,8,19.554946,31.476775,11.424859,27.435979,25.518227,19.432929
1911,9,19.034228,31.423354,8.0058893,22.62698,25.231291,15.319751
1911,10,11.602846,23.744029,2.2972264,15.772043,17.674961,9.0374071
1911,11,1.9396377,14.674529,-4.9783775,6.6179056,8.3095853,0.82446382
1911,12,1.9945174,12.441497,-6.7999021,3.2725156,7.2205456,-1.7596709
1912,1,-5.1218283,6.6016631,-11.9579,-0.77336237,0.74422884,-6.3565265
1912,2,-3.1983437,8.9326624,-7.7230191,3.317614,2.8679073,-2.1967063
1912,3,2.3776484,13.499705,-7.0158128,5.5354061,7.9367069,-0.73568797
1912,4,10.397408,22.592142,1.7930872,15.177858,16.494033,8.4879906
1912,5,14.728657,27.526282,6.612863,20.680766,21.13033,13.654452
1912,6,16.819459,28.809565,10.1508,25.305013,22.81731,17.722689
1912,7,20.487748,32.092709,12.829182,27.710855,26.289865,20.27508
1912,8,19.287966,31.307733,11.714297,26.162221,25.300537,18.940519
1912,9,17.085771,29.733846,6.9827357,21.089592,23.407542,14.038663
1912,10,10.357412,24.47184,2.6702149,16.514678,17.417089,9.5950214
1912,11,2.4035239,16.880958,-1.177683,10.539765,9.6452768,4.6839651
1912,12,0.50179542,11.74539,-6.1850546,5.0099957,6.1260623,-0.58326186
1913,1,1.7156205,13.356275,-9.6424435,2.2431229,7.5392609,-3.6943188
1913,2,-0.97605656,10.730191,-10.776713,1.6136043,4.8762411,-4.5793871
1913,3,3.7476534,16.498146,-5.022219,7.4476276,10.125296,1.2174647
1913,4,8.5031462,22.14398,1.9841511,16.52149,15.327499,9.2551517
1913,5,13.58264,27.370241,6.0182799,20.216395,20.478787,13.119903
1913,6,17.503323,31.867935,10.955252,25.667022,24.688964,18.337376
1913,7,20.615266,33.533409,12.66479,28.332947,27.073971,20.500967
1913,8,19.847632,34.002832,12.73891,29.367785,26.930221,21.056066
1913,9,15.83201,28.063312,7.7568302,23.856732,21.950225,15.783849
1913,10,8.7699513,21.879347,2.6903003,15.793112,15.327107,9.2468824
1913,11,6.2874124,19.115707,-0.33115727,11.075082,12.70413,5.3689191
1913,12,1.9749272,11.577607,-6.6308345,4.5204276,6.778976,-1.0493022
1914,1,0.9694765,12.678505,-7.2169869,4.1946487,6.8262945,-1.5054561
1914,2,-2.3913446,10.021674,-10.553879,1.6528041,3.8149546,-4.4441967
1914,3,2.5040673,14.930611,-3.2668271,9.4636651,8.7170961,3.1028446
1914,4,9.2643848,22.235436,1.7171557,15.045694,15.753494,8.38394
1914,5,13.68943,27.838138,6.9099297,22.179813,20.766114,14.54731
1914,6,19.980265,34.004907,10.421893,24.982095,26.994896,17.704575
1914,7,20.353928,33.924078,13.560057,29.97031,27.141799,21.769704
1914,8,19.682307,31.800341,11.950709,28.577749,25.743762,20.261408
1914,9,15.797169,28.527282,7.8993534,23.878268,22.160314,15.88881
1914,10,11.120073,23.094923,4.3932992,18.376447,17.110321,11.387601
