Year,Month,Tin,Tout
1945,1,-0.035142856,0.5609756
1945,2,1.3191428,0.62762194
1945,3,4.8005713,2.1990853
1945,4,0.68285713,-0.64164633
1945,5,-1.6228571,-0.94701217
1945,6,-0.42799999,-1.7180487
1945,7,-0.79257141,-0.26695121
1945,8,-0.096285712,0.17853658
1945,9,1.0568571,-0.10945122
1945,10,-0.58542856,0.099999998
1945,11,1.1925714,-0.040304877
1945,12,-3.1551428,-1.9996951
1946,1,1.3717143,0.96012193
1946,2,1.9774285,0.20762195
1946,3,4.1285713,3.2278048
1946,4,1.4531428,2.1195731
1946,5,-0.96657141,-0.75164632
1946,6,-0.28542857,-0.045731706
1946,7,-0.11514285,0.15762195
1946,8,-1.0125714,-0.33969511
1946,9,-0.5322857,-0.0024999999
1946,10,0.97857141,-0.85365852
1946,11,2.2691428,-0.41713414
1946,12,2.5214285,1.5763414
1947,1,2.6697142,0.95268291
1947,2,-3.4999999,-0.80749998
1947,3,-3.5342856,-0.44603658
1947,4,0.45285713,-0.14445122
1947,5,-0.87314284,0.13579268
1947,6,-0.20942857,-1.1933536
1947,7,-1.5757143,-0.20353658
1947,8,2.0228571,1.099878
1947,9,1.0414285,1.0088414
1947,10,3.4059999,2.4043902
1947,11,-1.372,-2.0827439
1947,12,0.5362857,-0.21243902
1948,1,-2.8942856,-0.39756097
1948,2,0.39685713,-1.5614634
1948,3,0.94885712,-1.554878
1948,4,2.1314285,1.1404268
1948,5,-0.046857142,-0.0094512193
1948,6,0.62085713,0.0030487804
1948,7,0.25628571,-0.3457317
1948,8,-0.21771428,0.098231705
1948,9,-0.24114285,0.97225608
1948,10,-1.1591428,-0.37219511
1948,11,1.3005714,-0.12439024
1948,12,1.7965714,-0.59512194
1949,1,3.3788571,-2.934756
1949,2,2.4219999,-1.7153658
1949,3,0.073714284,0.12140244
1949,4,-1.0148571,1.0322561
1949,5,1.0094285,0.79689023
1949,6,0.65114284,0.36274389
1949,7,0.59714284,0.26567073
1949,8,-0.38371428,0.21640243
1949,9,-1.7845714,-0.35707316
1949,10,1.9297142,-0.43951219
1949,11,0.30314285,2.5258536
1949,12,1.736,-0.017256097
1950,1,6.1242856,-0.58341462
1950,2,2.4305714,0.64689023
1950,3,-1.0865714,-0.96963412
1950,4,-2.1825714,-1.1080488
1950,5,0.98057141,-0.79487803
1950,6,-0.073714284,-0.42237804
1950,7,-1.686,-1.3050609
1950,8,-1.5991428,-0.98609754
1950,9,-1.14,-0.60067072
1950,10,2.1948571,1.7858536
1950,11,-2.1474285,-0.036402438
1950,12,-2.4202857,0.67993901
1951,1,1.7025714,0.31128048
1951,2,0.86999998,0.47219511
1951,3,0.134,-1.3635975
1951,4,-1.678,-0.43140243
1951,5,-0.016285714,0.36878048
1951,6,-0.041999999,-1.3478048
1951,7,0.07342857,-0.075731706
1951,8,1.0311428,-0.36158536
1951,9,-0.31514285,-0.45908536
1951,10,1.086,-0.34695121
1951,11,-2.7042857,-1.7143292
1951,12,1.0825714,-1.3658536
1952,1,4.5825713,0.78963413
1952,2,2.6657142,0.6334756
1952,3,-0.38114285,-1.8360365
1952,4,-1.2,0.79347559
1952,5,0.10257143,0.19993902
1952,6,2.9377142,0.8314634
1952,7,1.0517143,0.073292681
1952,8,0.47942856,0.41554877
1952,9,-0.66085713,0.93798778
1952,10,-2.7491428,-0.16317073
1952,11,-0.212,-0.95091461
1952,12,0.16085714,0.43481706
1953,1,3.3345714,4.1284145
1953,2,1.8702857,1.1247561
1953,3,2.3099999,1.5901829
1953,4,-1.6705714,-1.1422561
1953,5,1.2488571,-1.0107317
1953,6,2.6417142,0.46030487
1953,7,0.10657143,0.27249999
1953,8,0.13371428,0.063414633
1953,9,0.35828571,0.85524388
1953,10,1.328,1.1532317
1953,11,-0.12685714,1.7596951
1953,12,-0.30171428,0.72902437
1954,1,1.7765714,0.71664633
1954,2,3.9939999,4.3600609
1954,3,-0.30314285,-0.82402437
1954,4,2.5937142,1.5819512
1954,5,-2.4051428,-0.60085365
1954,6,1.3171428,-0.10170731
1954,7,1.9865714,0.74591462
1954,8,1.9568571,-0.34853658
1954,9,2.0574285,0.64408535
1954,10,0.96085712,0.13804878
1954,11,-0.34828571,1.8832926
1954,12,0.040571428,0.69853657
1955,1,0.89114284,-0.10914634
1955,2,0.6682857,-1.9395122
1955,3,1.5228571,-0.78548779
1955,4,2.1185714,0.83743901
1955,5,1.2608571,0.4437195
1955,6,-2.0088571,-0.91981705
1955,7,0.7902857,0.41146341
1955,8,0.6762857,1.1837195
1955,9,1.3734285,0.44963414
1955,10,-0.14171428,0.64085364
1955,11,-0.87257141,-2.0090243
1955,12,-0.6162857,-0.72109754
1956,1,-0.31599999,1.3077439
1956,2,2.5637142,-1.5816463
1956,3,0.38485713,-0.051707316
1956,4,-1.1882857,-0.81225608
1956,5,1.3731428,0.66378047
1956,6,-0.063714284,1.2087805
1956,7,0.094571426,-0.45445121
1956,8,0.7262857,-0.36451219
1956,9,-0.47342856,0.27585365
1956,10,1.9414285,0.95286583
1956,11,-0.5282857,-0.62085364
1956,12,3.6037142,1.459878
1957,1,0.8502857,-1.8254268
1957,2,4.1094285,1.992378
1957,3,-0.41771428,0.58030487
1957,4,0.56885713,-0.25457317
1957,5,0.4942857,-0.48969511
1957,6,0.32571428,0.023292682
1957,7,0.24942857,0.32103658
1957,8,-0.089428569,-0.2129878
1957,9,-0.61857141,-0.25737804
1957,10,-1.8577142,-1.1778049
1957,11,0.23428571,-0.8421951
1957,12,1.9674285,2.4357926
1958,1,-0.69142856,1.812317
1958,2,-4.0734285,-0.15841463
1958,3,-2.4857142,-1.2907927
1958,4,-0.36485713,-0.32554877
1958,5,0.14857143,1.4667073
1958,6,-0.22114285,-0.41701219
1958,7,-0.30171428,-0.6667073
1958,8,-0.14085714,0.91036583
1958,9,0.19742857,0.39896341
1958,10,-0.29628571,0.54231706
1958,11,1.6537142,0.69853657
1958,12,-2.126,0.0099390242
1959,1,-0.54914284,0.29615853
1959,2,0.98942855,-1.025061
1959,3,-0.36542856,0.64859755
1959,4,-0.32314285,0.54384145
1959,5,1.6551428,0.057560974
1959,6,-0.15771428,1.0019512
1959,7,-0.61714284,0.089573169
1959,8,0.75257141,0.71018291
1959,9,0.51371427,-0.12804878
1959,10,0.5882857,-0.71689023
1959,11,-1.8594285,-1.492378
1959,12,1.2565714,1.8495122
1960,1,1.0705714,-0.089329266
1960,2,-1.8691428,-1.6576829
1960,3,-5.8562856,-1.9289634
1960,4,0.87028569,0.93518291
1960,5,-1.3088571,-0.30396341
1960,6,-0.148,0.34481707
1960,7,-0.32314285,0.17902439
1960,8,0.26371428,0.094024388
1960,9,0.86171427,0.94225608
1960,10,1.0562857,0.14951219
1960,11,0.62999999,0.71213413
1960,12,-2.3911428,-1.152317
1961,1,-1.4777143,0.61853657
1961,2,2.4014285,2.0043902
1961,3,1.9748571,1.4534146
1961,4,-2.4685714,-0.99786583
1961,5,-1.6908571,-0.58902438
1961,6,-1.4797143,0.9567073
1961,7,-0.99399998,-0.058963413
1961,8,-1.006,0.75225608
1961,9,0.19628571,-0.934939
1961,10,-0.078285713,-0.16182926
1961,11,0.47457142,-0.75530486
1961,12,-0.38542856,-1.1467683
1962,1,-1.2357143,-1.3493292
1962,2,3.2005714,-0.051158535
1962,3,-1.76,-1.4189024
1962,4,-1.5545714,0.9244512
1962,5,2.9159999,0.74701218
1962,6,-0.20085714,-0.38737804
1962,7,0.027428571,-1.1422561
1962,8,0.39028571,-0.044695121
1962,9,-0.65542856,-0.3237195
1962,10,1.5194285,0.94749998
1962,11,-0.56114284,1.2462805
1962,12,-1.472,0.65810974
1963,1,-2.9065714,-2.6704877
1963,2,-2.5911428,0.83030486
1963,3,2.4977142,1.4900609
1963,4,1.4434285,0.26957316
1963,5,0.16914285,0.46859755
1963,6,0.44257142,0.037865853
1963,7,-0.49999999,0.06317073
1963,8,0.0039999999,-0.034999999
1963,9,-0.25199999,1.097378
1963,10,2.9299999,2.9237804
1963,11,0.90942855,1.5394512
1963,12,-5.1191427,-2.3068902
1964,1,0.87199998,1.3725609
1964,2,-1.5451428,-0.94548778
1964,3,-0.077142855,-1.2419512
1964,4,1.1897143,-0.050426828
1964,5,0.98685712,0.62609755
1964,6,0.52085713,-0.49176828
1964,7,-0.112,0.70890242
1964,8,-0.34771428,-0.85201218
1964,9,-0.15371428,-0.7062195
1964,10,-1.6868571,0.10981707
1964,11,2.0902857,0.048963414
1964,12,0.51685713,-0.69689023
1965,1,1.7865714,1.2089024
1965,2,-0.32942856,-0.73780486
1965,3,-3.0151428,-2.8431097
1965,4,1.5628571,0.26615853
1965,5,1.6651428,0.071707315
1965,6,-0.4562857,-1.0204268
1965,7,-0.44514285,-0.6464634
1965,8,-0.41257142,-0.54201218
1965,9,0.29142856,-2.1078658
1965,10,-0.62399999,0.72268291
1965,11,2.4354285,1.5032317
1965,12,1.8548571,1.6079878
1966,1,-1.9637142,-1.4901829
1966,2,-0.63542856,-1.4590244
1966,3,0.47571428,1.509878
1966,4,-0.72514284,-0.5137195
1966,5,-0.90799998,0.14134146
1966,6,-0.90228569,-0.14359756
1966,7,1.0411428,0.75506096
1966,8,-1.2051428,-0.47969511
1966,9,-1.2257143,0.1102439
1966,10,-1.3845714,-0.58524389
1966,11,1.2971428,0.84810974
1966,12,-0.34942856,-0.094451217
1967,1,1.8488571,2.1539634
1967,2,-1.436,-0.30451219
1967,3,2.7679999,1.3393292
1967,4,2.12,-0.48012194
1967,5,-1.3402857,-1.5034756
1967,6,-0.204,-0.58926828
1967,7,-1.9245714,-0.34335365
1967,8,-2.0537142,-0.026280487
1967,9,-2.4194285,0.099390242
1967,10,-0.69799998,0.003109756
1967,11,-1.0994285,0.18670731
1967,12,1.3214285,-0.84786583
1968,1,-0.66657141,-0.17256097
1968,2,-3.1308571,0.14756097
1968,3,-0.13914285,2.0733536
1968,4,0.22628571,-0.26646341
1968,5,-1.0725714,-1.1577439
1968,6,0.17114285,-0.048475609
1968,7,-0.63257141,-0.35859755
1968,8,0.22914285,-0.96524388
1968,9,-1.162,-0.28115853
1968,10,0.059142856,0.29463414
1968,11,-0.69657141,-0.13841463
1968,12,-1.4028571,-1.6426829
1969,1,0.23457142,-0.099817071
1969,2,-0.19685714,-0.5512195
1969,3,-3.4014285,-2.3264024
1969,4,0.32599999,1.0497561
1969,5,-0.078571427,0.86054876
1969,6,-0.072571427,-1.155
1969,7,1.032,0.060853657
1969,8,-0.59285713,0.99024388
1969,9,-0.6422857,0.68310974
1969,10,0.037999999,-2.1590243
1969,11,-1.0765714,0.27256097
1969,12,-1.2188571,0.5637195
1970,1,-2.9225714,-0.87658535
1970,2,-0.77114284,1.2682927
1970,3,-1.242,-1.1763414
1970,4,0.98142855,-1.2234756
1970,5,0.67257141,0.50810974
1970,6,-0.58142856,0.3252439
1970,7,-0.54942856,0.36762194
1970,8,0.31971428,0.92097559
1970,9,1.6354285,-0.50274389
1970,10,-0.065714284,-1.2263414
1970,11,-1.1248571,0.12036585
1970,12,1.9982857,-0.14951219
1971,1,0.27057142,-0.1327439
1971,2,-0.37714285,-0.13140244
1971,3,-1.6088571,-0.3707317
1971,4,-0.67514284,-0.30408536
1971,5,-1.7817142,-0.87804876
1971,6,1.1342857,0.40231706
1971,7,-0.97942855,-0.66591462
1971,8,-1.0165714,0.31115853
1971,9,0.84142855,-0.42646341
1971,10,2.8454285,0.029512194
1971,11,0.17628571,-0.079634145
1971,12,4.0477142,-0.26969512
1972,1,1.9868571,-0.16530487
1972,2,0.077999998,-0.21292682
1972,3,0.84999998,1.9838414
1972,4,0.21257142,-0.23128048
1972,5,-0.37799999,0.37975609
1972,6,-0.79571427,-0.022499999
1972,7,-0.98828569,-0.73310974
1972,8,-0.10885714,-0.13865853
1972,9,1.3651428,-0.53945121
1972,10,-0.52571427,-1.2042683
1972,11,-1.6434285,-1.4289634
1972,12,-0.081714284,-2.1754268
1973,1,0.16057142,0.1127439
1973,2,-0.6422857,0.028780487
1973,3,3.3045714,1.7766463
1973,4,-1.6054285,-0.99628047
1973,5,-1.5062857,-0.29006097
1973,6,0.19514285,0.3234756
1973,7,0.059142856,-0.22536585
1973,8,-0.39885713,0.57926828
1973,9,0.90714284,-0.45695121
1973,10,2.0468571,0.84524388
1973,11,2.5019999,0.2702439
1973,12,-0.24114285,0.50945121
1974,1,3.4317142,0.18280487
1974,2,1.1605714,0.3287195
1974,3,3.1285714,1.7051219
1974,4,-0.032285714,0.41506097
1974,5,0.69799998,-0.079634145
1974,6,-1.922,0.42445121
1974,7,0.044571428,0.3412195
1974,8,-0.80342855,-0.8869512
1974,9,-2.5997142,-1.0603049
1974,10,-0.8002857,-0.033902438
1974,11,0.21628571,0.47908536
1974,12,0.19771428,0.4182317
1975,1,2.8545714,1.2722561
1975,2,0.94142855,-0.95481705
1975,3,-1.132,-1.1596951
1975,4,-1.1368571,-2.5240853
1975,5,1.1248571,-0.060731706
1975,6,-0.11771428,-0.61524389
1975,7,-0.6042857,0.16920731
1975,8,0.26599999,-0.31237804
1975,9,-2.0034285,-0.7964634
1975,10,0.73314284,0.16341463
1975,11,1.2874285,0.41878048
1975,12,0.18285714,0.76865852
1976,1,-0.73114284,0.41725609
1976,2,4.3297142,2.8664634
1976,3,2.6868571,0.43445121
1976,4,0.16485714,0.61286584
1976,5,-2.4142857,-0.21091463
1976,6,-1.1928571,-0.14
1976,7,-0.73799998,-0.28945121
1976,8,-1.1122857,-0.61195121
1976,9,-1.1782857,-0.099024388
1976,10,-3.2334285,-2.0580487
1976,11,-3.8619999,-1.2431097
1976,12,-2.0608571,-1.029939
1977,1,-6.3057141,-2.9643902
1977,2,-0.33657142,1.5564024
1977,3,2.3908571,1.1821951
1977,4,1.336,1.877439
1977,5,1.6257142,0.74085364
1977,6,0.77114284,1.082439
1977,7,0.95285712,0.35268292
1977,8,0.20057142,-0.15878048
1977,9,1.2,0.48634145
1977,10,-1.0168571,0.078292681
1977,11,1.3677143,0.50835365
1977,12,-0.89399998,0.32195121
1978,1,-4.7611428,-1.354817
1978,2,-5.7139999,-2.6596951
1978,3,-1.8325714,0.76317071
1978,4,0.5602857,0.25542682
1978,5,-0.41571428,-0.18963414
1978,6,0.34228571,0.21030487
1978,7,0.68599998,-0.032195121
1978,8,0.24828571,-0.16804878
1978,9,1.478,0.43054877
1978,10,-0.73314284,0.27310975
1978,11,2.3614285,-0.74628047
1978,12,0.10028571,-2.2375609
1979,1,-4.4939999,-4.1693292
1979,2,-3.5779999,-3.1393902
1979,3,0.89399998,0.72841462
1979,4,-0.38999999,-0.46506097
1979,5,-0.80257141,-0.47652438
1979,6,-0.65514284,-0.25030487
1979,7,-0.66914284,-0.1625
1979,8,-0.42285713,-0.56719511
1979,9,-0.84085712,1.1364634
1979,10,0.15942857,0.64884145
1979,11,-0.45314285,-1.0490853
1979,12,0.42485713,1.9660975
1980,1,1.3668571,0.76835364
1980,2,-2.6145714,-0.10414634
1980,3,-1.3077143,-0.64054877
1980,4,-1.266,0.65591462
1980,5,-0.016857142,0.096646339
1980,6,0.42057142,0.017987804
1980,7,2.1837142,0.94426827
1980,8,2.0291428,0.145
1980,9,1.9237142,0.53219511
1980,10,-1.4014285,-0.78317071
1980,11,-0.46657142,0.57359755
1980,12,-0.098857141,1.4067073
1981,1,-1.1591428,2.2015853
1981,2,0.46514285,1.8353658
1981,3,-0.28914285,1.565
1981,4,2.6402857,2.232439
1981,5,-1.782,-0.40859755
1981,6,1.1534285,0.64817072
1981,7,0.60742856,0.092499998
1981,8,-0.55771427,0.24140243
1981,9,-1.074,0.35804877
1981,10,-0.69371427,-1.1676829
1981,11,1.1214285,1.8090853
1981,12,-1.4557143,0.72140242
1982,1,-1.524,-2.0279268
1982,2,-0.61457141,-0.77042681
1982,3,1.8434285,0.41341462
1982,4,-1.9082857,-1.1865244
1982,5,1.2402857,0.21878048
1982,6,-1.0157143,-1.2788414
1982,7,0.18857142,-0.31493902
1982,8,-0.31914285,0.11810975
1982,9,-0.95857141,-0.27390243
1982,10,0.069714284,-0.64274389
1982,11,0.96657141,-0.63006096
1982,12,3.1754285,1.1561585
1983,1,0.069714284,2.4574999
1983,2,0.57057142,1.9512195
1983,3,-0.23914285,1.2031707
1983,4,-3.1908571,-1.9175609
1983,5,-1.3557143,-1.217439
1983,6,-0.94028569,-0.68628047
1983,7,0.74485713,0.12695122
1983,8,1.9331428,1.7326219
1983,9,-0.24085714,0.6594512
1983,10,0.63914284,0.37603658
1983,11,0.71857141,0.70158535
1983,12,-4.7214285,-4.1764023
1984,1,-1.954,-0.14304878
1984,2,1.8322857,1.9710365
1984,3,-1.172,-0.31384146
1984,4,-1.1925714,-0.66054877
1984,5,-1.0968571,0.12969512
1984,6,0.66057141,-0.04609756
1984,7,-0.96742855,-0.065975608
1984,8,-0.18171428,0.87365852
1984,9,-1.1174285,-0.83249998
1984,10,2.3599999,-0.95603656
1984,11,-0.52885713,-0.00030487804
1984,12,4.3365713,-0.080914632
1985,1,-3.5122856,-1.4840853
1985,2,-1.8774285,-1.6847561
1985,3,2.5279999,1.1934756
1985,4,1.0948571,2.075
1985,5,0.32885714,1.2284756
1985,6,-0.27114285,-0.20292682
1985,7,-0.34828571,0.40286584
1985,8,-0.40685713,-0.56256096
1985,9,-0.38171428,-1.2710975
1985,10,1.8102857,-0.36743902
1985,11,3.0951428,-2.3301219
1985,12,-3.0497142,-2.3794512
1986,1,0.91999998,3.1458536
1986,2,1.988,0.8114634
1986,3,1.3222857,3.3030487
1986,4,0.68971427,1.1304878
1986,5,0.53771427,0.5257317
1986,6,1.0422857,1.064878
1986,7,1.5254285,-0.40079267
1986,8,-0.89485712,0.026646341
1986,9,1.3782857,-1.0414024
1986,10,0.41114285,-0.26109756
1986,11,0.74114284,-0.51548779
1986,12,-0.13028571,0.86487803
1987,1,-0.038571428,1.2262195
1987,2,1.4188571,2.0162804
1987,3,0.98999998,1.0289634
1987,4,-0.99171426,2.0568902
1987,5,2.1265714,1.492378
1987,6,0.57057142,1.1288414
1987,7,0.22114285,-0.24054878
1987,8,1.1882857,-0.34115853
1987,9,-0.19971428,0.40634145
1987,10,-2.7774285,-0.27914634
1987,11,1.4837143,1.1283536
1987,12,1.4965714,0.5587195
1988,1,-1.6194285,-0.87365852
1988,2,-1.0134285,0.021585365
1988,3,0.17571428,0.99036583
1988,4,-0.36428571,0.66981706
1988,5,-0.35314285,0.85731705
1988,6,0.26257142,1.5864024
1988,7,0.072571427,0.83536583
1988,8,1.138,0.94451217
1988,9,0.16057142,-0.13792683
1988,10,-2.4211428,0.28792682
1988,11,1.3128571,0.6459756
1988,12,0.33371428,0.041219511
1989,1,3.9894285,2.0429878
1989,2,-1.48,-2.9482316
1989,3,1.08,0.93914632
1989,4,-0.51314285,1.3637195
1989,5,-1.004,0.41499999
1989,6,-0.6722857,-0.080914632
1989,7,-0.62257141,0.59829267
1989,8,-0.41371428,-0.33731707
1989,9,-1.2571428,-0.14804878
1989,10,0.13428571,0.014634146
1989,11,0.7722857,0.4884756
1989,12,-5.3102856,-2.5793902
1990,1,4.2811428,3.6503658
1990,2,3.8779999,0.912439
1990,3,2.0088571,2.1779268
1990,4,-0.87257141,1.2744512
1990,5,-0.91857141,-0.70054876
1990,6,0.65742856,1.0042073
1990,7,-0.21828571,-0.12402439
1990,8,0.20942857,0.20487804
1990,9,1.0557143,1.5612805
1990,10,-0.40885713,-0.12945122
1990,11,2.4468571,1.5365853
1990,12,1.0882857,-1.9271341
1991,1,0.12542857,-0.2077439
1991,2,2.1791428,3.4699389
1991,3,1.9057142,1.229817
1991,4,1.4202857,0.72207315
1991,5,2.1522857,0.79030486
1991,6,0.70057141,0.29768292
1991,7,0.48685713,0.14371951
1991,8,-0.019428571,0.7417073
1991,9,-0.17542857,0.17945122
1991,10,0.77285713,0.1502439
1991,11,-1.6268571,-1.2794512
1991,12,1.9237142,1.2251829
1992,1,1.4091428,2.3846341
1992,2,3.0819999,3.1731097
1992,3,0.93999998,2.3685975
1992,4,-0.54599999,1.1767683
1992,5,-1.248,1.0419512
1992,6,-1.2854285,-0.42579267
1992,7,-0.19885714,-1.5951219
1992,8,-2.1711428,-0.91926827
1992,9,-0.65942856,0.071097559
1992,10,-0.51657142,0.25134146
1992,11,-0.45114285,-1.137561
1992,12,0.28857142,-1.0943902
1993,1,1.7605714,0.10701219
1993,2,-0.85314284,-1.8087195
1993,3,-1.2685714,0.85987803
1993,4,-2.2442857,-0.23439024
1993,5,-0.64942856,0.70097559
1993,6,0.04742857,-0.88158535
1993,7,1.3228571,-1.2886585
1993,8,0.96628569,-0.25030487
1993,9,-0.77542855,-0.82609754
1993,10,-0.95685712,-0.70079267
1993,11,-1.1431428,-1.5230487
1993,12,-0.10314285,0.61890243
1994,1,-1.6131428,0.012439024
1994,2,0.57999999,-1.6001829
1994,3,0.81142855,2.2562195
1994,4,0.70571427,0.98365851
1994,5,-1.3457143,0.68658535
1994,6,1.0154285,1.4537805
1994,7,-0.79885713,0.19664634
1994,8,-1.0785714,0.40475609
1994,9,-1.168,0.84640242
1994,10,0.37999999,-0.11841463
1994,11,2.6537142,-0.19945122
1994,12,1.9562857,1.5309756
1995,1,1.0077143,2.0151219
1995,2,0.45542856,2.142317
1995,3,1.8268571,1.2761585
1995,4,-0.27685714,-1.0232317
1995,5,-0.088285712,-0.99542681
1995,6,-0.62142856,-0.42067072
1995,7,0.37057142,-0.08317073
1995,8,1.8928571,1.2141463
1995,9,-0.85857141,0.13451219
1995,10,0.34399999,0.029999999
1995,11,-1.6625714,0.42951219
1995,12,-0.88514284,0.26006097
1996,1,-0.23171428,-0.0049390243
1996,2,0.58457142,0.96737803
1996,3,-2.3491428,-0.67341462
1996,4,-1.5857143,0.082499998
1996,5,1.3308571,0.16439024
1996,6,0.020285714,0.92646339
1996,7,-0.47599999,0.12621951
1996,8,-0.49142856,0.46798779
1996,9,-1.1782857,-0.58335365
1996,10,-0.083714284,-0.40859755
1996,11,-1.3905714,-1.2271341
1996,12,1.2811428,0.13195122
1997,1,0.11142857,0.11201219
1997,2,2.1108571,0.87457315
1997,3,2.7257142,1.8754878
1997,4,-2.6179999,-1.4854878
1997,5,-1.9577142,-0.08817073
1997,6,-1.086,0.16987804
1997,7,0.31885714,-0.34920731
1997,8,-0.78314284,0.022804878
1997,9,0.18514285,1.0632317
1997,10,-0.051714285,-0.24506097
1997,11,-1.5651428,-0.3334756
1997,12,-0.37599999,0.62237803
1998,1,3.1868571,2.834878
1998,2,2.4305714,2.7046951
1998,3,-0.27114285,0.42756097
1998,4,-0.73057141,0.27128048
1998,5,2.084,1.1404268
1998,6,1.5268571,-0.62591462
1998,7,1.1265714,1.0120731
1998,8,0.77942855,1.2515244
1998,9,2.3068571,2.3628658
1998,10,1.4857143,0.21158536
1998,11,2.2959999,1.5170122
1998,12,1.9602857,1.1181707
1999,1,2.3657142,2.1256097
1999,2,3.3919999,2.9313414
1999,3,-0.84114284,1.4441463
1999,4,1.548,0.011280488
1999,5,-0.14914285,-0.0029878048
1999,6,0.12371428,-0.12085366
1999,7,0.94914284,0.34774389
1999,8,0.97628569,0.38341463
1999,9,-0.50799999,-0.1327439
1999,10,0.091428569,0.34579268
1999,11,2.8611428,3.6340853
1999,12,0.87657141,1.7418902
2000,1,1.4717143,2.1593902
2000,2,3.4565714,3.1270731
2000,3,2.6537142,2.8987804
2000,4,-1.1162857,1.3346951
2000,5,1.536,1.6191463
2000,6,-0.047999999,0.38292682
2000,7,0.038857142,0.14195122
2000,8,1.3117143,1.1179268
2000,9,0.036571428,0.51865852
2000,10,1.0974285,0.3079878
2000,11,-1.0925714,-2.317317
2000,12,-5.124857,-2.1310975
2001,1,-0.75457141,1.3121341
2001,2,2.116,-0.51018292
2001,3,-1.5388571,0.74634145
2001,4,1.8485714,0.99176827
2001,5,0.54057142,1.697378
2001,6,-0.55257142,0.62439023
2001,7,0.31057142,0.5112195
2001,8,0.52057142,1.4937195
2001,9,-1.1051428,0.89591461
2001,10,-0.97942855,0.29170731
2001,11,3.2328571,3.0266463
2001,12,2.4254285,1.4076219
2002,1,2.4402857,2.6677438
2002,2,0.40714285,1.5935975
2002,3,-0.26457142,-0.7919512
2002,4,1.5537143,1.3003658
2002,5,-0.77885713,-0.4662195
2002,6,0.51542856,1.5176829
2002,7,0.67057141,1.4531707
2002,8,0.6702857,0.48756096
2002,9,1.5142857,1.1213414
2002,10,0.40628571,-1.802378
2002,11,-0.96114284,0.29219512
2002,12,0.047714285,1.2438414
2003,1,-1.534,2.4476829
2003,2,-0.79657141,-0.70774389
2003,3,1.2514285,1.362439
2003,4,0.38228571,0.47030487
2003,5,0.37257142,0.42512194
2003,6,-1.2291428,-0.031585365
2003,7,-0.23371428,1.3580488
2003,8,0.79714284,1.6692683
2003,9,-1.0914285,0.41969511
2003,10,0.26457142,1.4645122
2003,11,2.5217142,-0.25475609
2003,12,-0.13714285,1.4564024
2004,1,0.46942856,0.24249999
2004,2,-0.67799998,-0.074268291
2004,3,2.6628571,3.8285975
2004,4,-0.24628571,1.2570731
2004,5,1.4722857,0.88012193
2004,6,-0.23999999,-0.21341463
2004,7,-0.79799998,-0.27987804
2004,8,-1.708,-0.83884144
2004,9,0.16171428,0.60951218
2004,10,2.1877142,0.19469512
2004,11,2.4085714,0.89878047
2004,12,-0.23428571,1.2870731
2005,1,2.9125714,1.7733536
2005,2,2.4657142,2.0993902
2005,3,-0.38885713,1.047439
2005,4,-0.196,0.95884144
2005,5,-1.0062857,-0.16804878
2005,6,0.59285713,0.3787195
2005,7,0.38457142,1.075
2005,8,1.2825714,0.60109755
2005,9,1.9357142,1.3287805
2005,10,0.40085713,0.65506096
2005,11,1.88,1.662378
2005,12,-1.5128571,-0.042682926
2006,1,5.0754285,5.052195
2006,2,-0.27942857,0.60445121
2006,3,1.2371428,0.83378047
2006,4,2.5662857,2.2687804
2006,5,-0.019142857,1.4206707
2006,6,0.13742857,1.5052439
2006,7,0.67257141,1.7839024
2006,8,1.5908571,0.60060974
2006,9,-1.244,-0.69378047
2006,10,-0.85257141,-0.97140242
2006,11,0.72914284,1.3462805
2006,12,1.9845714,1.8871341
2007,1,1.6008571,0.76853657
2007,2,-1.7854285,-0.72469511
2007,3,4.1091428,3.6364633
2007,4,-1.6094285,0.087926827
2007,5,1.0934285,1.3064024
2007,6,0.5722857,0.84701218
2007,7,-0.84571427,0.95615852
2007,8,2.6782857,1.2225
2007,9,1.2654285,0.85213413
2007,10,2.0185714,1.1653049
2007,11,0.73342856,1.2577439
2007,12,1.712,-0.53439023
2008,1,0.24857142,0.2609756
2008,2,0.62514284,0.24792682
2008,3,0.42199999,0.4407317
2008,4,-0.62799999,-0.28121951
2008,5,-0.58342856,-0.44762194
2008,6,0.93142855,0.51792682
2008,7,0.0065714284,0.33182926
2008,8,-0.47542856,0.31195121
2008,9,-0.081142855,0.37682926
2008,10,-0.5482857,-0.049999999
2008,11,-0.66885713,1.5407317
2008,12,0.27371428,-1.0510366
2009,1,-0.095142855,0.85621949
2009,2,1.6417142,1.4825
2009,3,1.5088571,1.0064634
2009,4,-0.66514284,0.11091463
2009,5,0.094571426,0.9646951
2009,6,1.2177143,-0.28359755
2009,7,-1.2774285,-0.43902438
2009,8,-0.69457141,0.066524389
2009,9,-0.122,1.1232317
2009,10,-1.428,-2.3181707
2009,11,1.7925714,2.3465243
2009,12,-1.3477143,-2.0771341
2010,1,-1.6802857,1.1144512
2010,2,-3.2988571,-0.61756096
2010,3,-0.28285714,1.9940243
2010,4,1.4662857,1.2426829
2010,5,1.3854285,-0.47829267
2010,6,2.4211428,0.75865852
2010,7,1.192,0.5237195
2010,8,2.1165714,0.93146339
2010,9,1.0734285,0.94384144
