Year,Month,TminIn,TmaxIn,TminOut,TmaxOut,TavgIn,TavgOut
1855,11,0.25292954,0.14575359,-1.0255187,-0.18310663,1.8370001,-0.12755629
1855,12,-0.53031379,-0.91961807,-1.4042041,-1.0805099,-1.0876545,-2.7232089
1856,1,-3.4883578,-1.8638606,-3.5104268,-2.2884383,-6.0087118,-2.7204304
1856,2,-2.4266291,-1.8066198,-3.8457847,-2.4566948,-2.9113169,-0.94531667
1856,3,-3.045027,-1.4448378,-3.9326177,-2.219135,-3.0881183,-0.097525433
1856,4,-0.55189639,-0.11752427,-1.0947136,-0.46802592,0.99743444,1.8937517
1856,5,-0.46613917,-0.56134981,-1.3752867,-1.56409,0.14962736,1.1807352
1856,6,0.12567092,-0.39014551,-0.54518634,-0.8136667,1.2020687,2.6400743
1856,7,-0.081892274,-0.059567384,-0.69837326,-0.51220471,0.89557934,1.8489903
1856,8,-1.057055,-1.0880102,-2.1022477,-1.7501042,-0.63995677,0.049069155
1856,9,-2.3963141,-0.50361633,-2.3763816,-0.68815857,-1.9401706,-0.24638377
1856,10,-1.6945808,-1.0491757,-2.6595299,-1.849584,-0.15840007,-0.66350704
1856,11,-1.5312138,-0.78380251,-2.4804006,-1.4394928,-1.1573143,-1.0728446
1856,12,-3.0898931,-2.2841516,-3.1862829,-2.6187921,-2.6220262,-2.8002782
1857,1,-5.0260868,-3.6953809,-5.2812147,-4.0676208,-5.0374069,-2.2929745
1857,2,3.2078683,1.1624734,2.0129387,1.2215829,4.6296334,1.7130346
1857,3,-2.2660077,-1.1806713,-2.3306787,-1.4049695,-1.8178587,0.80535251
1857,4,-3.5653982,-3.7568846,-3.3877573,-3.5471737,-5.5435896,-1.4600698
1857,5,-2.239958,-1.9730266,-2.3677883,-2.6015208,-2.2451906,-0.16643238
1857,6,-1.7950962,-1.3421202,-2.2071421,-2.3530464,-1.110314,0.47523278
1857,7,-1.957268,-1.9234614,-1.578063,-1.8454868,-1.376702,0.26690224
1857,8,-0.17175213,-2.4502635,-1.1533322,-1.8312883,-1.0444142,0.34605488
1857,9,-0.43054652,-1.5359682,-0.45364535,-1.2848977,-0.54424155,0.24639755
1857,10,-0.80597615,-3.4160745,-1.191798,-3.2212369,-1.8850086,-0.49932641
1857,11,-2.3493655,-3.1131246,-3.0965233,-2.8156316,-1.7245079,-0.94346428
1857,12,2.4820557,0.96892059,2.0720515,0.66287994,2.1433897,1.5071948
1858,1,4.1316161,1.7522454,3.9881268,1.9259654,4.2635336,3.16416
1858,2,-1.4345759,-2.1973786,-2.0450461,-2.2930512,-2.229434,-1.513148
1858,3,0.70178831,-0.085335299,0.99204582,0.14437491,0.74685919,1.5322819
1858,4,0.39603898,-1.1051226,-0.25805816,-1.0155777,-0.22232704,0.61878037
1858,5,-0.45963052,-1.3214113,-0.97161031,-2.0173213,-0.61672366,-0.33229932
