Year,Month,Day,MCI
1958,7,24,-0.060280301
1958,7,25,-0.0063426578
1958,7,26,0.10290675
1958,7,27,0.13281471
1958,7,28,0.083265886
1958,7,29,0.02840912
1958,7,30,-0.022951242
1958,7,31,-0.042939477
1958,8,1,-0.10767069
1958,8,2,-0.14904085
1958,8,3,-0.27016285
1958,8,4,-0.22457454
1958,8,5,-0.15098438
1958,8,6,-0.12508692
1958,8,7,-0.25218794
1958,8,8,-0.21996683
1958,8,9,-0.15734151
1958,8,10,-0.12089191
1958,8,11,-0.23780409
1958,8,12,-0.37825507
1958,8,13,-0.28002119
1958,8,14,-0.15756273
1958,8,15,-0.20188132
1958,8,16,-0.19917654
1958,8,17,-0.30293953
1958,8,18,-0.27776474
1958,8,19,-0.14130422
1958,8,20,-0.023913449
1958,8,21,-0.092383265
1958,8,22,-0.13860224
1958,8,23,-0.098607399
1958,8,24,-0.19788691
1958,8,25,-0.37837708
1958,8,26,-0.38161671
1958,8,27,-0.17471534
1958,8,28,-0.22768974
1958,8,29,-0.1834583
1958,8,30,-0.1276255
1958,8,31,-0.29843211
1958,9,1,-0.24242844
1958,9,2,-0.10383269
1958,9,3,0.016438372
1958,9,4,0.054980509
1958,9,5,0.14438555
1958,9,6,0.072747044
1958,9,7,-0.097242787
1958,9,8,-0.14004928
1958,9,9,-0.25784552
1958,9,10,-0.22935414
1958,9,11,-0.20252244
1958,9,12,-0.30200732
1958,9,13,-0.14365734
1958,9,14,0.26982301
1958,9,15,0.25479886
1958,9,16,0.041379958
1958,9,17,-0.053934366
1958,9,18,0.082048774
1958,9,19,-0.0087507674
1958,9,20,0.042416863
1958,9,21,0.0081552966
1958,9,22,0.073916756
1958,9,23,0.16722746
1958,9,24,0.3593986
1958,9,25,0.35803199
1958,9,26,0.26365778
1958,9,27,0.0011886521
1958,9,28,0.022441411
1958,9,29,0.039866224
1958,9,30,-0.149297
1958,10,1,-0.18070903
1958,10,2,-0.22902271
1958,10,3,-0.37043858
1958,10,4,-0.17339459
1958,10,5,-0.1042207
1958,10,6,0.032587729
1958,10,7,0.076578058
1958,10,8,-0.016916811
1958,10,9,-0.0074636564
1958,10,10,-0.023017814
1958,10,11,0.12183636
1958,10,12,0.0025831331
1958,10,13,0.17926365
1958,10,14,-0.051882014
1958,10,15,-0.3065336
1958,10,16,-0.32948416
1958,10,17,-0.38722086
1958,10,18,-0.57805073
1958,10,19,-0.28279752
1958,10,20,0.177564
1958,10,21,0.12093893
1958,10,22,-0.021789636
1958,10,23,-0.021079157
1958,10,24,0.0037697558
1958,10,25,-0.025733005
1958,10,26,-0.13022992
1958,10,27,-0.1550682
1958,10,28,0.03128149
1958,10,29,-0.003434727
1958,10,30,0.024485258
1958,10,31,-0.07541611
1958,11,1,-0.043625835
1958,11,2,-0.07838621
1958,11,3,-0.033313625
1958,11,4,-0.15290302
1958,11,5,-0.074434549
1958,11,6,-0.32221824
1958,11,7,-0.15290469
1958,11,8,-0.21981385
1958,11,9,-0.37062642
1958,11,10,-0.14145505
1958,11,11,0.087951288
1958,11,12,0.2417821
1958,11,13,0.18887991
1958,11,14,0.090735383
1958,11,15,0.34314716
1958,11,16,0.62041616
1958,11,17,0.56733865
1958,11,18,0.11835805
1958,11,19,-0.081983544
1958,11,20,-0.086369693
1958,11,21,-0.2323807
1958,11,22,-0.13686655
1958,11,23,-0.034108542
1958,11,24,-0.060948055
1958,11,25,0.0033239718
1958,11,26,-0.054955013
1958,11,27,-0.0054795346
1958,11,28,-0.29668322
1958,11,29,-0.3334316
1958,11,30,-0.084323838
1958,12,1,-0.24045175
1958,12,2,-0.29552495
1958,12,3,-0.56152409
1958,12,4,-0.25212708
1958,12,5,-0.1124467
1958,12,6,-0.086657472
1958,12,7,-0.20157924
1958,12,8,-0.19755745
1958,12,9,-0.089406975
1958,12,10,-0.28898647
1958,12,11,-0.62848628
1958,12,12,-0.46482846
1958,12,13,-0.24384308
1958,12,14,-0.36328113
1958,12,15,-0.66899711
1958,12,16,-0.41431934
1958,12,17,-0.47649777
1958,12,18,-0.43071714
1958,12,19,-0.11328138
1958,12,20,-0.27693945
1958,12,21,-0.17310722
1958,12,22,0.035481639
1958,12,23,0.0073444545
1958,12,24,-0.19282873
1958,12,25,-0.059938878
